Sequence_Name	Extraction_ID
HtA02050	Hte-ATic_050-Ex1-cssl
HtA02051	Hte-ATic_051-Ex1-cssl
HtA02054	Hte-ATic_054-Ex1-cssl
HtA02055	Hte-ATic_055-Ex1-cssl
HtA02056	Hte-ATic_056-Ex1-cssl
HtA02057	Hte-ATic_057-Ex1-cssl
HtA02058	Hte-ATic_058-Ex1-cssl
HtA02059	Hte-ATic_059-Ex1-cssl
HtA02060	Hte-ATic_060-Ex1-cssl
HtA02061	Hte-ATic_061-Ex1-cssl
HtA02062	Hte-ATic_062-Ex1-cssl
HtA02063	Hte-ATic_063-Ex1-cssl
HtA02067	Hte-ATic_067-Ex1-cssl
HtA02068	Hte-ATic_068-Ex1-cssl
HtA02069	Hte-ATic_069-Ex1-cssl
HtA02070	Hte-ATic_070-Ex1-cssl
HtA02071	Hte-ATic_071-Ex1-cssl
HtA02072	Hte-ATic_072-Ex1-cssl
HtA02073	Hte-ATic_073-Ex1-cssl
HtA02074	Hte-ATic_074-Ex1-cssl
HtA02075	Hte-ATic_075-Ex1-cssl
HtA02076	Hte-ATic_076-Ex1-cssl
HtA02077	Hte-ATic_077-Ex1-cssl
HtA02078	Hte-ATic_078-Ex1-cssl
HtA02079	Hte-ATic_079-Ex1-cssl
HtA02080	Hte-ATic_080-Ex1-cssl
HtA02081	Hte-ATic_081-Ex1-cssl
HtA02082	Hte-ATic_082-Ex1-cssl
HtA02083	Hte-ATic_083-Ex1-cssl
HtA02084	Hte-ATic_084-Ex1-cssl
HtA02085	Hte-ATic_085-Ex1-cssl
HtA02086	Hte-ATic_086-Ex1-cssl
HtA02087	Hte-ATic_087-Ex1-cssl
HtA02088	Hte-ATic_088-Ex1-cssl
HtA02089	Hte-ATic_089-Ex1-cssl
HtA02091	Hte-ATic_091-Ex1-cssl
HtA02092	Hte-ATic_092-Ex1-cssl
HtA02093	Hte-ATic_093-Ex1-cssl
HtA02094	Hte-ATic_094-Ex1-cssl
HtA02095	Hte-ATic_095-Ex1-cssl
HtA02096	Hte-ATic_096-Ex1-cssl
HtC02005	Hte-CMvi_005-Ex1-cssl
HtC02006	Hte-CMvi_006-Ex1-cssl
HtC02008	Hte-CMvi_008-Ex1-cssl
HtC02009	Hte-CMvi_009-Ex1-cssl
HtC02010	Hte-CMvi_010-Ex1-cssl
HtC02011	Hte-CMvi_011-Ex1-cssl
HtC02017	Hte-CMvi_017-Ex1-cssl
HtC02018	Hte-CMvi_018-Ex1-cssl
HtC02019	Hte-CMvi_019-Ex1-cssl
HtC02020	Hte-CMvi_020-Ex1-cssl
HtC02022	Hte-CMvi_022-Ex1-cssl
HtC02029	Hte-CMvi_029-Ex1-cssl
HtC02030	Hte-CMvi_030-Ex1-cssl
HtC02031	Hte-CMvi_031-Ex1-cssl
HtC02032	Hte-CMvi_032-Ex1-cssl
HtC02033	Hte-CMvi_033-Ex1-cssl
HtC02036	Hte-CMvi_036-Ex1-cssl
HtC02040	Hte-CMvi_040-Ex1-cssl
HtC02043	Hte-CMvi_043-Ex1-cssl
HtC02045	Hte-CMvi_045-Ex1-cssl
HtC02046	Hte-CMvi_046-Ex1-cssl
HtC02047	Hte-CMvi_047-Ex1-cssl
HtC02048	Hte-CMvi_048-Ex1-cssl
HtC02049	Hte-CMvi_049-Ex1-cssl
HtC02051	Hte-CMvi_051-Ex1-cssl
HtC02055	Hte-CMvi_055-Ex1-cssl
HtC02057	Hte-CMvi_057-Ex1-cssl
HtC02058	Hte-CMvi_058-Ex1-cssl
HtC02059	Hte-CMvi_059-Ex1-cssl
HtC02065	Hte-CMvi_065-Ex1-cssl
HtC02066	Hte-CMvi_066-Ex1-cssl
HtC02067	Hte-CMvi_067-Ex1-cssl
HtC02068	Hte-CMvi_068-Ex1-cssl
HtC02069	Hte-CMvi_069-Ex1-cssl
HtC02070	Hte-CMvi_070-Ex1-cssl
HtC02071	Hte-CMvi_071-Ex1-cssl
HtC02075	Hte-CMvi_075-Ex1-cssl
HtC02076	Hte-CMvi_076-Ex1-cssl
HtC02077	Hte-CMvi_077-Ex1-cssl
HtC02080	Hte-CMvi_080-Ex1-cssl
HtC02081	Hte-CMvi_081-Ex1-cssl
HtC02082	Hte-CMvi_082-Ex1-cssl
HtC02087	Hte-CMvi_087-Ex1-cssl
HtC02088	Hte-CMvi_088-Ex1-cssl
HtC02092	Hte-CMvi_092-Ex1-cssl
HtC02093	Hte-CMvi_093-Ex1-cssl
HtC02094	Hte-CMvi_094-Ex1-cssl
HtC02096	Hte-CMvi_096-Ex1-cssl
HtC01003	Hte-CTic_003-Ex1-cssl
HtC01004	Hte-CTic_004-Ex1-cssl
HtC01005	Hte-CTic_005-Ex1-cssl
HtC01006	Hte-CTic_006-Ex1-cssl
HtC01007	Hte-CTic_007-Ex1-cssl
HtC01008	Hte-CTic_008-Ex1-cssl
HtC01015	Hte-CTic_015-Ex1-cssl
HtC01016	Hte-CTic_016-Ex1-cssl
HtC01017	Hte-CTic_017-Ex1-cssl
HtC01018	Hte-CTic_018-Ex1-cssl
HtC01019	Hte-CTic_019-Ex1-cssl
HtC01020	Hte-CTic_020-Ex1-cssl
HtC01026	Hte-CTic_026-Ex1-cssl
HtC01027	Hte-CTic_027-Ex1-cssl
HtC01028	Hte-CTic_028-Ex1-cssl
HtC01029	Hte-CTic_029-Ex1-cssl
HtC01032	Hte-CTic_032-Ex1-cssl
HtC01038	Hte-CTic_038-Ex1-cssl
HtC01039	Hte-CTic_039-Ex1-cssl
HtC01040	Hte-CTic_040-Ex1-cssl
HtC01042	Hte-CTic_042-Ex1-cssl
HtC01043	Hte-CTic_043-Ex1-cssl
HtC01044	Hte-CTic_044-Ex1-cssl
HtC01050	Hte-CTic_050-Ex1-cssl
HtC01051	Hte-CTic_051-Ex1-cssl
HtC01052	Hte-CTic_052-Ex1-cssl
HtC01053	Hte-CTic_053-Ex1-cssl
HtC01054	Hte-CTic_054-Ex1-cssl
HtC01055	Hte-CTic_055-Ex1-cssl
HtC01056	Hte-CTic_056-Ex1-cssl
HtC01062	Hte-CTic_062-Ex1-cssl
HtC01063	Hte-CTic_063-Ex1-cssl
HtC01064	Hte-CTic_064-Ex1-cssl
HtC01065	Hte-CTic_065-Ex1-cssl
HtC01066	Hte-CTic_066-Ex1-cssl
HtC01067	Hte-CTic_067-Ex1-cssl
HtC01074	Hte-CTic_074-Ex1-cssl
HtC01075	Hte-CTic_075-Ex1-cssl
HtC01077	Hte-CTic_077-Ex1-cssl
HtC01078	Hte-CTic_078-Ex1-cssl
HtC01079	Hte-CTic_079-Ex1-cssl
HtC01085	Hte-CTic_085-Ex1-cssl
HtC01086	Hte-CTic_086-Ex1-cssl
HtC01087	Hte-CTic_087-Ex1-cssl
HtC01088	Hte-CTic_088-Ex1-cssl
HtC01089	Hte-CTic_089-Ex1-cssl
HtC01090	Hte-CTic_090-Ex1-cssl
HtC01092	Hte-CTic_092-Ex1-cssl
