Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135
Tzo-AMvi_030_Ex1_L4_clmp.r1r2_fastp	36.5053	36.0174	35.9884	35.9529	35.9149	35.9332	35.9267	35.8749	35.894	35.8331	35.7778	35.7531	35.7238	35.7011	35.6895	35.6412	35.6352	35.6526	35.6016	35.5766	35.5123	35.5123	35.5163	35.4708	35.4786	35.4221	35.438	35.3743	35.3707	35.3308	35.3004	35.3005	35.2988	35.2521	35.2603	35.2247	35.2254	35.1861	35.1584	35.14	35.1235	35.0826	35.0876	35.0853	35.0543	35.0046	35.0081	34.9613	34.9679	34.9415	34.9259	34.9007	34.8657	34.8404	34.8092	34.7641	34.831	34.7554	34.7504	34.7536	34.7153	34.6582	34.6937	34.6272	34.5956	34.5871	34.5984	34.5256	34.5875	34.5419	34.4625	34.4313	34.4531	34.4071	34.4143	34.3214	34.3821	34.387	34.3211	34.2633	34.2903	34.2914	34.1759	34.2001	34.1594	34.1609	34.2461	34.1719	34.1146	34.0915	34.1195	34.1585	34.0497	34.0177	34.042	34.0047	33.9719	33.969	33.9622	33.9133	33.9465	33.9364	33.9261	33.9124	33.8733	33.8031	33.9036	33.8505	33.8785	33.9272	33.8144	33.8192	33.8577	33.8519	33.8435	33.7405	33.8183	33.7132	33.7527	33.755	33.6943	33.5676	33.5189	33.5267	33.5042	33.4493	33.4852	33.5684	33.608	33.2923	33.3087	33.5214	33.5244	33.873	35.6123
Tzo-AMvi_031_Ex1_L4_clmp.r1r2_fastp	36.5341	36.0683	36.0512	36.0207	35.978	35.9974	35.9901	35.9418	35.9552	35.9009	35.8439	35.8259	35.7863	35.773	35.7689	35.7264	35.7148	35.7263	35.6883	35.6613	35.6078	35.6072	35.6147	35.5729	35.5835	35.5215	35.5394	35.4703	35.4655	35.4407	35.4227	35.4222	35.409	35.3663	35.3689	35.3345	35.3336	35.2967	35.2706	35.2565	35.2485	35.2112	35.2076	35.2062	35.1806	35.1137	35.1215	35.0797	35.0987	35.0618	35.0449	35.0197	34.9886	34.9663	34.9377	34.895	34.9353	34.8812	34.8793	34.8657	34.829	34.773	34.8103	34.7445	34.7042	34.7101	34.6994	34.6594	34.6975	34.6461	34.566	34.5511	34.5564	34.5261	34.5291	34.4403	34.4961	34.4856	34.4273	34.3669	34.3722	34.4056	34.2946	34.3106	34.2739	34.2788	34.3478	34.2835	34.1959	34.1824	34.2045	34.2472	34.1418	34.1112	34.1404	34.1306	34.0906	34.0777	34.0729	34.0177	34.0303	34.0423	34.0077	34.0193	33.9513	33.9058	34.0017	33.9403	33.9747	34.0226	33.9193	33.9234	33.9608	33.962	33.9493	33.8518	33.905	33.8247	33.8297	33.8244	33.7761	33.6694	33.6193	33.6172	33.5963	33.5231	33.5516	33.6491	33.686	33.3784	33.3977	33.6149	33.6113	33.9615	35.6554
Tzo-AMvi_032_Ex1_L4_clmp.r1r2_fastp	36.5374	36.07	36.0558	36.0225	35.9809	36.0084	35.998	35.9454	35.9581	35.8987	35.8364	35.8197	35.7974	35.7776	35.7612	35.7306	35.7166	35.7291	35.6837	35.6652	35.604	35.6026	35.6191	35.5711	35.5753	35.5277	35.5333	35.4826	35.4761	35.4348	35.4143	35.4122	35.406	35.3855	35.377	35.3492	35.343	35.3025	35.2637	35.2651	35.2532	35.2086	35.2056	35.2035	35.1703	35.1148	35.1285	35.0644	35.0819	35.0698	35.0295	35.0157	34.9909	34.9603	34.9075	34.8811	34.9229	34.8675	34.8601	34.8705	34.8246	34.7548	34.7883	34.7329	34.6875	34.6797	34.675	34.6293	34.6657	34.6402	34.5235	34.5188	34.5382	34.5092	34.4862	34.402	34.4551	34.4688	34.384	34.3179	34.3369	34.3711	34.2599	34.2621	34.2188	34.2338	34.2965	34.2332	34.1785	34.1521	34.1868	34.2097	34.1146	34.0862	34.0873	34.0885	34.031	34.0233	34.023	33.9602	33.9911	34.0014	33.9752	33.9832	33.9283	33.8912	33.972	33.9085	33.9568	34.0023	33.879	33.9069	33.9389	33.9352	33.9304	33.8492	33.8992	33.8204	33.8202	33.8376	33.7757	33.6583	33.5899	33.6037	33.5616	33.5302	33.541	33.6772	33.6318	33.4141	33.4046	33.6065	33.6408	33.9666	35.6482
Tzo-AMvi_033_Ex1_L4_clmp.r1r2_fastp	36.5155	36.0409	36.0142	35.9845	35.9481	35.9675	35.9602	35.9132	35.9297	35.8784	35.8119	35.7984	35.7637	35.7522	35.7447	35.6983	35.7044	35.714	35.6736	35.6487	35.5948	35.5911	35.5968	35.56	35.5518	35.496	35.5149	35.4614	35.466	35.4307	35.4214	35.4128	35.4156	35.3642	35.3674	35.3419	35.3436	35.3048	35.2677	35.2541	35.2618	35.2207	35.2304	35.2188	35.1927	35.1342	35.1391	35.0936	35.1027	35.0928	35.0731	35.0488	35.0224	34.9948	34.9614	34.9263	34.9753	34.9192	34.9253	34.9141	34.8881	34.8334	34.8702	34.805	34.787	34.7855	34.7942	34.7299	34.7866	34.7563	34.6596	34.6602	34.6788	34.6279	34.6217	34.5484	34.6028	34.5965	34.5459	34.4742	34.5101	34.5343	34.4337	34.4579	34.4066	34.4252	34.5005	34.4358	34.348	34.3337	34.3647	34.4063	34.3034	34.2764	34.3087	34.2889	34.2443	34.2803	34.2447	34.2078	34.2189	34.2107	34.1966	34.1862	34.1296	34.0892	34.2055	34.1278	34.1663	34.1973	34.1067	34.1041	34.1458	34.1506	34.1413	34.0265	34.1055	33.9972	34.059	34.0465	33.971	33.8605	33.8166	33.8302	33.7914	33.7259	33.7481	33.8445	33.8886	33.6208	33.6184	33.8067	33.844	34.12	35.712
Tzo-AMvi_034_Ex1_L4_clmp.r1r2_fastp	36.5244	36.0463	36.0227	35.9885	35.9493	35.9736	35.9672	35.9177	35.9324	35.8752	35.8141	35.7918	35.7682	35.7447	35.7355	35.6956	35.6966	35.708	35.6659	35.6408	35.5849	35.585	35.5926	35.5451	35.5563	35.5023	35.5123	35.4495	35.4446	35.4106	35.3898	35.3859	35.3812	35.3449	35.3559	35.3286	35.3207	35.2945	35.2579	35.242	35.2238	35.1954	35.1927	35.1865	35.1636	35.0936	35.0983	35.0577	35.0831	35.0584	35.032	34.9976	34.9682	34.9476	34.9118	34.8825	34.9257	34.8752	34.8621	34.8662	34.8285	34.7732	34.7964	34.7144	34.6884	34.6952	34.6925	34.6381	34.6935	34.6513	34.5549	34.5461	34.5599	34.5151	34.5107	34.4247	34.4764	34.4873	34.4194	34.3551	34.375	34.4067	34.2938	34.316	34.2675	34.2742	34.3559	34.2864	34.2074	34.1911	34.2251	34.2677	34.155	34.1162	34.1481	34.1266	34.0722	34.0924	34.0997	34.0481	34.0564	34.062	34.0309	34.0211	33.9751	33.9225	34.0234	33.9612	33.9869	34.0349	33.955	33.9295	33.974	33.9793	33.9557	33.8659	33.9103	33.8071	33.8543	33.8565	33.7707	33.6691	33.628	33.6292	33.6078	33.5425	33.5864	33.6557	33.6789	33.3996	33.4213	33.6268	33.6531	33.9526	35.6572
Tzo-AMvi_035_Ex1_L4_clmp.r1r2_fastp	36.5237	36.0491	36.0227	35.9959	35.9593	35.9769	35.9606	35.91	35.9302	35.8698	35.8126	35.7893	35.7647	35.7488	35.7262	35.6878	35.6905	35.698	35.6499	35.63	35.5656	35.5665	35.5724	35.5197	35.5358	35.4709	35.4899	35.421	35.431	35.3954	35.3694	35.3496	35.3543	35.3099	35.2951	35.2669	35.2516	35.2255	35.1822	35.1755	35.1636	35.1304	35.1379	35.1239	35.1149	35.0338	35.04	35.0004	35.0026	34.9861	34.9665	34.947	34.9083	34.8845	34.8561	34.813	34.8613	34.7955	34.7923	34.8131	34.7672	34.7285	34.7567	34.6779	34.6502	34.6498	34.6534	34.5891	34.6314	34.5875	34.5135	34.4884	34.5102	34.4982	34.4745	34.3876	34.4358	34.433	34.3517	34.3004	34.3271	34.3609	34.2337	34.2533	34.2112	34.2185	34.295	34.2302	34.1348	34.1065	34.1254	34.1702	34.0742	34.049	34.0466	34.0412	34.0034	34.0208	33.9982	33.9516	33.9553	33.948	33.9412	33.9366	33.8696	33.8486	33.9157	33.8537	33.8807	33.9167	33.8042	33.8169	33.8573	33.8467	33.8385	33.7545	33.8171	33.6947	33.7423	33.746	33.6646	33.562	33.5036	33.5248	33.4686	33.408	33.4567	33.5239	33.5521	33.2782	33.2549	33.475	33.5089	33.8379	35.619
Tzo-AMvi_036_Ex1_L4_clmp.r1r2_fastp	36.5002	36.0004	35.9803	35.941	35.9106	35.9302	35.927	35.8765	35.894	35.8355	35.7716	35.7351	35.7223	35.7042	35.6942	35.6593	35.6506	35.6699	35.626	35.5926	35.5393	35.5433	35.5448	35.5008	35.5071	35.4662	35.4545	35.4047	35.4074	35.3615	35.3499	35.3276	35.3189	35.2756	35.2872	35.2658	35.2547	35.2208	35.1938	35.1804	35.1596	35.114	35.1173	35.1147	35.0724	35.022	35.0338	34.9882	35.0038	34.9832	34.9528	34.9275	34.9013	34.8859	34.8413	34.8073	34.8542	34.8027	34.801	34.8003	34.7596	34.7211	34.7374	34.656	34.6517	34.6521	34.6386	34.5912	34.6293	34.6092	34.5211	34.4967	34.5011	34.4693	34.4503	34.3684	34.4158	34.408	34.3553	34.2925	34.3113	34.3494	34.211	34.2512	34.2163	34.2371	34.2939	34.2234	34.1654	34.1338	34.1565	34.1794	34.0905	34.0469	34.0702	34.0567	34.0116	34.0247	34.0067	33.9679	33.9851	33.9824	33.9596	33.9787	33.9139	33.8748	33.9612	33.8974	33.9339	33.9867	33.8643	33.8656	33.9454	33.9267	33.8845	33.7983	33.8412	33.7514	33.776	33.7879	33.7419	33.6594	33.5767	33.6186	33.5507	33.5146	33.5146	33.6009	33.6464	33.3558	33.3898	33.6184	33.6263	33.9542	35.6508
Tzo-AMvi_037_Ex1_L4_clmp.r1r2_fastp	36.5154	36.0278	36.008	35.9744	35.942	35.9557	35.9508	35.897	35.915	35.8567	35.7995	35.7756	35.749	35.7272	35.7202	35.6752	35.6753	35.686	35.6422	35.6158	35.5651	35.5573	35.5589	35.5187	35.5198	35.4679	35.4685	35.4109	35.4089	35.3763	35.3539	35.3466	35.3492	35.3017	35.3017	35.2703	35.2799	35.2292	35.1997	35.187	35.1806	35.1425	35.1376	35.1333	35.1141	35.0492	35.0431	34.9937	35.0147	34.9953	34.9638	34.9498	34.9167	34.8904	34.8496	34.8146	34.8484	34.7818	34.7744	34.7788	34.7501	34.6924	34.7211	34.6566	34.6261	34.6283	34.6219	34.5653	34.6079	34.5729	34.4888	34.463	34.4886	34.4578	34.4549	34.3644	34.4138	34.4213	34.336	34.2923	34.314	34.3295	34.2115	34.2433	34.2117	34.2293	34.2898	34.2165	34.1427	34.1279	34.153	34.1816	34.079	34.0576	34.0853	34.0717	34.0406	34.0339	34.023	33.9566	33.9896	33.9744	33.9617	33.9581	33.9227	33.8818	33.9614	33.9132	33.9432	33.977	33.874	33.867	33.9237	33.9252	33.894	33.7949	33.8638	33.7811	33.8056	33.8121	33.7334	33.6326	33.5797	33.6005	33.5555	33.495	33.5098	33.6188	33.6574	33.3382	33.366	33.5719	33.5687	33.8987	35.6175
Tzo-AMvi_038_Ex1_L4_clmp.r1r2_fastp	36.5011	36.0158	35.9932	35.9675	35.9186	35.9423	35.9375	35.8861	35.8972	35.8387	35.7774	35.7501	35.7307	35.7039	35.6945	35.6523	35.6477	35.652	35.6143	35.5828	35.5235	35.5226	35.5312	35.4894	35.4847	35.4421	35.4507	35.3864	35.3873	35.3355	35.3214	35.3177	35.3121	35.278	35.2682	35.2375	35.2348	35.2056	35.1776	35.161	35.1534	35.1116	35.1062	35.1072	35.0691	35.0193	35.0185	34.9812	34.9787	34.9684	34.9516	34.9222	34.8809	34.8678	34.8213	34.7998	34.8321	34.7836	34.7629	34.7725	34.7363	34.6808	34.7121	34.6405	34.6038	34.6102	34.6166	34.5675	34.6079	34.5776	34.4929	34.4764	34.4901	34.4616	34.4503	34.3633	34.4059	34.4207	34.3537	34.2969	34.3146	34.3336	34.2289	34.2435	34.2126	34.2242	34.2927	34.2208	34.1487	34.1405	34.1854	34.2008	34.0985	34.062	34.0875	34.0754	34.0253	34.0323	34.0485	33.9808	33.9916	34.0038	33.992	33.9863	33.9421	33.905	33.9847	33.9331	33.9563	34.0003	33.914	33.8925	33.9532	33.9506	33.9366	33.8324	33.8882	33.8097	33.841	33.8339	33.7577	33.6501	33.6005	33.6167	33.5627	33.5235	33.5733	33.6746	33.6805	33.3945	33.4029	33.6401	33.6208	33.964	35.6378
Tzo-AMvi_039_Ex1_L4_clmp.r1r2_fastp	36.5093	36.025	36.0067	35.9701	35.9271	35.9471	35.9379	35.8977	35.9064	35.8555	35.7884	35.7678	35.7388	35.7224	35.7087	35.6634	35.6603	35.6732	35.6311	35.6133	35.5588	35.5532	35.5542	35.5039	35.5102	35.4535	35.4635	35.4008	35.4052	35.3623	35.3443	35.3441	35.3431	35.3001	35.299	35.2694	35.2681	35.2284	35.1851	35.1848	35.1671	35.1372	35.1434	35.1227	35.1083	35.0348	35.0404	35.0021	35.0047	34.9924	34.9663	34.939	34.9034	34.8903	34.854	34.8092	34.8562	34.796	34.7842	34.7738	34.7567	34.6944	34.7238	34.6678	34.6267	34.6386	34.6296	34.5808	34.6181	34.597	34.4956	34.4885	34.5036	34.4721	34.4698	34.3819	34.4364	34.4219	34.3673	34.3053	34.3361	34.3577	34.2559	34.2706	34.2304	34.2341	34.3181	34.2442	34.152	34.1559	34.1807	34.2105	34.1328	34.0795	34.106	34.1047	34.0457	34.0699	34.0615	33.9888	34.0141	34.0052	34.0007	33.9893	33.9445	33.9072	33.9784	33.9312	33.967	34.0105	33.9144	33.8974	33.9565	33.9643	33.9454	33.8365	33.8977	33.8097	33.8392	33.8368	33.7624	33.6612	33.6011	33.6205	33.5865	33.5165	33.5666	33.6577	33.6693	33.3935	33.3987	33.6141	33.6064	33.9681	35.6375
Tzo-AMvi_040_Ex1_L4_clmp.r1r2_fastp	36.5147	36.0334	36.0146	35.9796	35.9426	35.9567	35.9501	35.899	35.9204	35.8573	35.7949	35.7718	35.7379	35.7271	35.7148	35.6748	35.6737	35.6801	35.6318	35.6043	35.5505	35.5456	35.5531	35.5047	35.5135	35.4574	35.472	35.409	35.411	35.3665	35.354	35.3437	35.3398	35.303	35.2937	35.2635	35.2697	35.2327	35.1969	35.188	35.1718	35.1327	35.1283	35.1302	35.1015	35.0339	35.0373	34.9903	35.0071	34.9841	34.9552	34.9247	34.8974	34.8719	34.8395	34.7986	34.841	34.7859	34.7703	34.7718	34.7335	34.674	34.7085	34.6387	34.6035	34.6057	34.6101	34.5661	34.6042	34.5548	34.4837	34.4494	34.4669	34.4356	34.4277	34.3469	34.4037	34.3996	34.3286	34.2666	34.2895	34.3095	34.1925	34.2075	34.1806	34.1852	34.2638	34.1905	34.1	34.0909	34.1233	34.1555	34.0576	34.0102	34.0426	34.0223	33.973	33.9838	33.9932	33.9245	33.9354	33.9504	33.9218	33.9262	33.8576	33.8228	33.9073	33.8432	33.8795	33.9297	33.8247	33.823	33.8908	33.889	33.8727	33.7565	33.8186	33.7212	33.7549	33.7724	33.7001	33.5872	33.5321	33.5608	33.5083	33.4444	33.4943	33.5802	33.5843	33.3085	33.2956	33.5279	33.5582	33.878	35.613
Tzo-AMvi_041_Ex1_L4_clmp.r1r2_fastp	36.4931	35.9885	35.9628	35.9306	35.8895	35.9144	35.9045	35.8519	35.8812	35.8142	35.7525	35.7282	35.7032	35.6844	35.6691	35.6289	35.6207	35.6346	35.5892	35.5684	35.5103	35.5142	35.5206	35.4714	35.4798	35.4244	35.4397	35.3746	35.3727	35.3415	35.3203	35.3196	35.3183	35.2696	35.2655	35.2476	35.2368	35.1934	35.172	35.1524	35.1505	35.1139	35.1186	35.1091	35.0859	35.0123	35.0297	34.991	35.0041	34.9865	34.9654	34.9254	34.9104	34.8912	34.8567	34.8259	34.8699	34.7992	34.8021	34.796	34.7732	34.7103	34.7449	34.6873	34.6612	34.6698	34.6685	34.6114	34.6731	34.6211	34.5392	34.5215	34.5385	34.5071	34.4973	34.4342	34.4826	34.4817	34.4241	34.3494	34.3795	34.4045	34.2825	34.31	34.2773	34.2868	34.363	34.3057	34.2158	34.1932	34.2356	34.2581	34.1744	34.1348	34.163	34.1493	34.1282	34.1082	34.1205	34.0459	34.0659	34.0876	34.0603	34.0606	34.0048	33.9511	34.0387	33.981	34.0323	34.0644	33.9782	33.971	34.011	34.0106	34.0001	33.8947	33.9761	33.8762	33.8932	33.9004	33.8484	33.7024	33.6725	33.7038	33.6487	33.5833	33.6264	33.7202	33.7484	33.454	33.4588	33.6664	33.6998	33.9996	35.6717
Tzo-AMvi_042_Ex1_L4_clmp.r1r2_fastp	36.5041	36.0082	35.9922	35.9596	35.9255	35.9369	35.9397	35.8859	35.8992	35.8426	35.7803	35.7535	35.7263	35.7072	35.7024	35.6558	35.66	35.6736	35.6241	35.5947	35.5447	35.5369	35.5436	35.5069	35.5144	35.4558	35.458	35.3968	35.3983	35.3648	35.3355	35.3402	35.3389	35.2945	35.3026	35.2746	35.2646	35.2265	35.1928	35.1784	35.17	35.129	35.1379	35.1183	35.0923	35.0308	35.0489	34.9881	35.0134	34.9928	34.9766	34.9347	34.9138	34.8893	34.8658	34.8208	34.8697	34.8074	34.806	34.8109	34.774	34.7067	34.7643	34.6785	34.6569	34.6651	34.6609	34.624	34.6683	34.623	34.5491	34.5331	34.5532	34.5115	34.519	34.431	34.5	34.5005	34.4242	34.3697	34.4026	34.4131	34.3099	34.3413	34.2963	34.3009	34.3862	34.3227	34.2417	34.2231	34.2511	34.2838	34.1852	34.1574	34.1904	34.1866	34.1261	34.1414	34.1513	34.0909	34.1161	34.109	34.0818	34.0897	34.0457	34.0074	34.0752	34.0387	34.0927	34.1151	34.0211	34.0307	34.0617	34.0785	34.033	33.9564	34.0132	33.9374	33.937	33.9637	33.8967	33.7914	33.7489	33.7551	33.722	33.6487	33.6882	33.8076	33.8255	33.5423	33.543	33.7784	33.7756	34.0847	35.6854
Tzo-AMvi_043_Ex1_L4_clmp.r1r2_fastp	36.5212	36.0482	36.03	35.9974	35.95	35.9771	35.9692	35.9217	35.9391	35.8726	35.817	35.8026	35.7712	35.7494	35.7369	35.6977	35.6946	35.706	35.6708	35.6395	35.5757	35.5731	35.5872	35.5436	35.5396	35.4836	35.4965	35.4406	35.4306	35.4105	35.391	35.3906	35.3903	35.3404	35.3372	35.3024	35.3011	35.2581	35.2362	35.2212	35.2145	35.1748	35.1731	35.1679	35.1395	35.0748	35.0773	35.0322	35.0453	35.0262	35.0079	34.9746	34.9478	34.9392	34.8989	34.8489	34.8982	34.8422	34.8225	34.8239	34.7982	34.7463	34.7878	34.717	34.6809	34.6793	34.686	34.6264	34.6701	34.6229	34.5395	34.5325	34.5483	34.519	34.5036	34.429	34.4815	34.489	34.4064	34.3463	34.3623	34.3911	34.2878	34.3167	34.2702	34.2617	34.3406	34.2722	34.2045	34.1792	34.2104	34.2404	34.1435	34.1103	34.1299	34.1283	34.077	34.0893	34.0705	34.0119	34.0219	34.0336	34.0228	34.0012	33.9491	33.9183	33.995	33.9423	33.9702	34.0231	33.9132	33.907	33.9549	33.9661	33.925	33.8367	33.9017	33.8058	33.8366	33.8311	33.7382	33.6445	33.5949	33.6187	33.5662	33.497	33.5569	33.634	33.6602	33.3796	33.378	33.6118	33.6075	33.9282	35.6427
Tzo-AMvi_044_Ex1_L4_clmp.r1r2_fastp	36.5181	36.0422	36.0239	35.989	35.955	35.9697	35.9663	35.9147	35.928	35.8667	35.8108	35.7865	35.7635	35.7395	35.7438	35.692	35.6849	35.6993	35.6555	35.6273	35.5709	35.5639	35.5763	35.5236	35.5317	35.4804	35.4916	35.4361	35.4358	35.3905	35.3694	35.3753	35.3666	35.3279	35.3339	35.3052	35.2983	35.2681	35.2301	35.2177	35.1986	35.1615	35.1646	35.1679	35.1319	35.0766	35.0842	35.034	35.0489	35.0294	35.0023	34.9805	34.9413	34.9184	34.9009	34.8575	34.9055	34.8374	34.8292	34.839	34.7987	34.7493	34.7861	34.7125	34.685	34.6862	34.6842	34.6315	34.6813	34.6545	34.5653	34.5359	34.545	34.5088	34.5043	34.4376	34.4912	34.4932	34.4142	34.3669	34.3818	34.4043	34.282	34.3091	34.2654	34.2799	34.3457	34.2713	34.2026	34.1945	34.2152	34.2425	34.1412	34.1221	34.1315	34.1316	34.0838	34.0876	34.0847	34.0345	34.0459	34.0508	34.0415	34.0312	33.972	33.932	34.0136	33.9564	33.9905	34.0173	33.8958	33.8992	33.9499	33.9514	33.925	33.825	33.9114	33.8198	33.8489	33.8326	33.7647	33.6749	33.6204	33.6253	33.5917	33.524	33.5702	33.669	33.6822	33.3698	33.4036	33.61	33.6081	33.9627	35.6535
Tzo-AMvi_045_Ex1_L4_clmp.r1r2_fastp	36.5285	36.061	36.0351	36.0006	35.9671	35.9802	35.9842	35.9359	35.9532	35.8841	35.8295	35.8046	35.7811	35.7628	35.7487	35.7061	35.7038	35.7158	35.6751	35.6478	35.6001	35.5843	35.5995	35.547	35.5499	35.4956	35.5065	35.452	35.4574	35.4207	35.3983	35.3914	35.3851	35.3413	35.3358	35.3311	35.309	35.2707	35.2426	35.2377	35.2236	35.1967	35.1821	35.1766	35.1459	35.0851	35.0895	35.0423	35.0499	35.0309	35.0114	34.9826	34.9357	34.9284	34.8895	34.8578	34.8932	34.836	34.8376	34.8286	34.8001	34.7496	34.7808	34.6926	34.6822	34.6855	34.6686	34.6174	34.6601	34.6238	34.5355	34.5167	34.5316	34.5082	34.4906	34.4099	34.4576	34.4614	34.4118	34.332	34.3499	34.3884	34.2725	34.2756	34.261	34.2621	34.3419	34.2524	34.1778	34.1717	34.1857	34.2136	34.1219	34.1053	34.1155	34.0984	34.0561	34.0617	34.0638	34.0079	34.0224	34.0188	33.9902	33.9777	33.9397	33.9095	33.9927	33.9104	33.9644	33.9958	33.9114	33.8985	33.9454	33.946	33.9188	33.8185	33.8845	33.8009	33.819	33.8139	33.7392	33.6204	33.5886	33.603	33.552	33.47	33.5383	33.6204	33.6608	33.3545	33.371	33.5844	33.5769	33.9352	35.6342
Tzo-AMvi_046_Ex1_L4_clmp.r1r2_fastp	36.527	36.0684	36.0393	36.0115	35.9789	35.9919	35.9803	35.9306	35.9533	35.8807	35.8308	35.8028	35.7848	35.7684	35.7551	35.7137	35.7153	35.7228	35.6854	35.6574	35.5957	35.6013	35.6096	35.573	35.5671	35.52	35.5332	35.4587	35.4697	35.4424	35.4137	35.4057	35.4073	35.3626	35.3589	35.3175	35.3328	35.2909	35.2592	35.2542	35.2346	35.2051	35.2015	35.1928	35.165	35.091	35.1109	35.067	35.083	35.0523	35.0377	35.0002	34.9775	34.9595	34.9283	34.895	34.9451	34.8767	34.8742	34.8597	34.8289	34.779	34.8103	34.7368	34.7062	34.7002	34.7134	34.6413	34.6989	34.6543	34.5581	34.5611	34.5664	34.5157	34.5153	34.4353	34.4915	34.501	34.4238	34.3666	34.3966	34.4113	34.3013	34.3112	34.2807	34.2639	34.3685	34.283	34.2166	34.2126	34.2287	34.2546	34.1654	34.131	34.1464	34.1279	34.0935	34.0994	34.1035	34.0519	34.0494	34.0754	34.0275	34.0051	33.9727	33.9406	34.0266	33.9795	33.9966	34.0346	33.9312	33.939	33.9966	33.9809	33.9725	33.8905	33.9276	33.8522	33.8733	33.8832	33.8194	33.7402	33.6795	33.6654	33.6482	33.6056	33.6274	33.7349	33.7454	33.4492	33.4692	33.6886	33.7083	34.036	35.6838
Tzo-AMvi_047_Ex1_L4_clmp.r1r2_fastp	36.5175	36.0397	36.0148	35.9854	35.9422	35.9638	35.9593	35.9094	35.9242	35.8694	35.809	35.7779	35.7585	35.738	35.7276	35.6873	35.6894	35.6896	35.6595	35.629	35.5771	35.573	35.5852	35.5338	35.5495	35.4962	35.5011	35.4365	35.4325	35.4069	35.3743	35.3651	35.3608	35.3144	35.3153	35.2814	35.2814	35.2499	35.2139	35.2047	35.1945	35.1623	35.1469	35.1456	35.1049	35.0544	35.0491	35.0054	35.0102	35.0038	34.9736	34.949	34.9171	34.8899	34.8568	34.8253	34.8566	34.8028	34.7964	34.7986	34.7584	34.7167	34.7428	34.675	34.6519	34.6401	34.6412	34.5812	34.6304	34.5799	34.5013	34.4832	34.507	34.4691	34.4488	34.3705	34.4188	34.4202	34.3403	34.2989	34.306	34.3232	34.2222	34.2456	34.1803	34.195	34.2716	34.2052	34.1213	34.1017	34.1158	34.1494	34.0522	34.021	34.0383	34.0297	33.9842	33.9936	33.9764	33.9184	33.9384	33.9493	33.9239	33.9	33.8564	33.8242	33.8975	33.8366	33.871	33.9027	33.7975	33.7922	33.839	33.8392	33.8178	33.7005	33.7828	33.6899	33.7118	33.7038	33.6389	33.5494	33.4635	33.4911	33.4325	33.3827	33.4133	33.517	33.5222	33.2317	33.2335	33.4732	33.4641	33.8265	35.6082
Tzo-AMvi_048_Ex1_L4_clmp.r1r2_fastp	36.4883	35.9832	35.9687	35.9253	35.8871	35.9021	35.9081	35.8514	35.8698	35.8081	35.7495	35.725	35.6977	35.6822	35.6751	35.6346	35.6402	35.6416	35.6012	35.5648	35.5033	35.5015	35.5233	35.4686	35.4826	35.4232	35.4465	35.3804	35.3839	35.3365	35.3151	35.2929	35.2966	35.2533	35.2661	35.2122	35.2265	35.1783	35.1573	35.1367	35.1302	35.0786	35.0932	35.0804	35.0613	34.9704	35.0057	34.9343	34.9805	34.9394	34.9261	34.8938	34.8709	34.8443	34.8256	34.7807	34.8386	34.7623	34.7659	34.7706	34.7377	34.6768	34.7205	34.6484	34.6228	34.6353	34.6229	34.5633	34.6273	34.5859	34.5036	34.4709	34.4993	34.4568	34.4655	34.3684	34.4366	34.4355	34.3661	34.3168	34.338	34.3404	34.2461	34.2581	34.2412	34.2124	34.2837	34.241	34.1564	34.1363	34.1564	34.1769	34.1147	34.075	34.0886	34.0812	34.0433	34.0293	34.0309	33.986	33.9945	33.9936	33.9736	33.9655	33.9258	33.8827	33.96	33.9083	33.9278	33.9944	33.8835	33.8958	33.9271	33.9306	33.9199	33.8116	33.8655	33.7679	33.8096	33.8126	33.728	33.6332	33.5619	33.6047	33.5559	33.4978	33.5502	33.6249	33.6157	33.3434	33.3587	33.5592	33.5838	33.9439	35.6531
