Sequence_Name	Extraction_ID
SsA0102606A	Ssp-AAtu_026-Ex1-cssl
SsA0102705B	Ssp-AAtu_027-Ex1-cssl
SsA0102902C	Ssp-AAtu_029-Ex1-cssl
SsA0103002D	Ssp-AAtu_030-Ex1-cssl
SsA0103103F	Ssp-AAtu_031-Ex1-cssl
SsA0103302E	Ssp-AAtu_033-Ex1-cssl
SsA0103406B	Ssp-AAtu_034-Ex1-cssl
SsA0103505E	Ssp-AAtu_035-Ex1-cssl
SsA0103602F	Ssp-AAtu_036-Ex1-cssl
SsA0103706D	Ssp-AAtu_037-Ex1-cssl
SsA0103802G	Ssp-AAtu_038-Ex1-cssl
SsA0103902H	Ssp-AAtu_039-Ex1-cssl
SsA0104005E	Ssp-AAtu_040-Ex1-cssl
SsA0104103A	Ssp-AAtu_041-Ex1-cssl
SsA0104303G	Ssp-AAtu_043-Ex1-cssl
SsA0104505H	Ssp-AAtu_045-Ex1-cssl
SsA0104603C	Ssp-AAtu_046-Ex1-cssl
SsA0104703D	Ssp-AAtu_047-Ex1-cssl
SsA0104805G	Ssp-AAtu_048-Ex1-cssl
SsA0104903H	Ssp-AAtu_049-Ex1-cssl
SsA0105005F	Ssp-AAtu_050-Ex1-cssl
SsA0105103E	Ssp-AAtu_051-Ex1-cssl
SsA0105206E	Ssp-AAtu_052-Ex1-cssl
