Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage	nt counts	nt percentage
Sgr-CMas_032-Ex1-cssl.clmp.fp2_r1_screen	2381160	875561.0	36.77	10.0	0.0	0.0	0.0	8.0	0.0	550912.0	23.14	767244.0	32.23	935374.0	39.28	783140.0	32.89	869772.0	36.51	788783.0	33.129999999999995	817567.0	34.35	817740.0	34.339999999999996	1427743	59.96		
Sgr-CMas_032-Ex1-cssl.clmp.fp2_r2_screen	2381160	878476.0	36.89	10.0	0.0	0.0	0.0	2.0	0.0	549069.0	23.060000000000002	770218.0	32.35	939266.0	39.45	784252.0	32.93	872922.0	36.66	791602.0	33.25	819677.0	34.43	821236.0	34.49	1425124	59.85		
Sgr-CMas_033-Ex1-cssl.clmp.fp2_r1_screen	920915	354027.0	38.44	2.0	0.0	0.0	0.0	5.0	0.0	225972.0	24.53	312625.0	33.94	378027.0	41.06	317941.0	34.510000000000005	352059.0	38.230000000000004	320533.0	34.8	331062.0	35.95	332857.0	36.14	536432	58.25		
Sgr-CMas_033-Ex1-cssl.clmp.fp2_r2_screen	920915	358801.0	38.95	1.0	0.0	0.0	0.0	1.0	0.0	226876.0	24.64	315445.0	34.25	382564.0	41.540000000000006	322025.0	34.97	356439.0	38.71	324172.0	35.199999999999996	335683.0	36.449999999999996	336389.0	36.54	531460	57.71		
Sgr-CMas_034-Ex1-cssl.clmp.fp2_r1_screen	2888351	1126116.0	38.989999999999995	1.0	0.0	0.0	0.0	39.0	0.0	736513.0	25.490000000000002	997123.0	34.519999999999996	1196927.0	41.44	1015040.0	35.14	1113688.0	38.55	1019656.0	35.31	1052985.0	36.45	1059147.0	36.67	1671777	57.88		
Sgr-CMas_034-Ex1-cssl.clmp.fp2_r2_screen	2888351	1128614.0	39.08	0.0	0.0	0.0	0.0	1.0	0.0	739832.0	25.610000000000003	997362.0	34.53	1198895.0	41.51	1019214.0	35.29	1118772.0	38.72	1023367.0	35.44	1054603.0	36.519999999999996	1062328.0	36.79	1671199	57.86		
Sgr-CMas_035-Ex1-cssl.clmp.fp2_r1_screen	2221976	837027.0	37.67	8.0	0.0	0.0	0.0	54.0	0.0	532780.0	23.979999999999997	736075.0	33.14	893910.0	40.230000000000004	750077.0	33.76	830024.0	37.35	755273.0	33.99	781606.0	35.17	782333.0	35.21	1311632	59.03		
Sgr-CMas_035-Ex1-cssl.clmp.fp2_r2_screen	2221976	844049.0	37.99	9.0	0.0	0.0	0.0	0.0	0.0	535939.0	24.110000000000003	740366.0	33.32	900155.0	40.510000000000005	755700.0	34.010000000000005	837468.0	37.69	761087.0	34.26	787446.0	35.44	789842.0	35.55	1305633	58.76		
Sgr-CMas_036-Ex1-cssl.clmp.fp2_r1_screen	1785379	764699.0	42.83	0.0	0.0	0.0	0.0	22.0	0.0	501783.0	28.110000000000003	679436.0	38.06	807775.0	45.239999999999995	692568.0	38.79	759652.0	42.550000000000004	698374.0	39.11	720122.0	40.33	722617.0	40.47	964640	54.03		
Sgr-CMas_036-Ex1-cssl.clmp.fp2_r2_screen	1785379	769439.0	43.09	0.0	0.0	0.0	0.0	4.0	0.0	501415.0	28.08	683341.0	38.27	815936.0	45.709999999999994	696209.0	39.0	766910.0	42.95	702455.0	39.34	724514.0	40.57	728245.0	40.79	957677	53.64		
Sgr-CMas_038-Ex1-cssl.clmp.fp2_r1_screen	3061913	1153791.0	37.69	7.0	0.0	0.0	0.0	95.0	0.0	723786.0	23.63	1019468.0	33.3	1233223.0	40.27	1037363.0	33.88	1146570.0	37.45	1044656.0	34.120000000000005	1075491.0	35.13	1083462.0	35.38	1809284	59.09		
Sgr-CMas_038-Ex1-cssl.clmp.fp2_r2_screen	3061913	1159771.0	37.88	3.0	0.0	0.0	0.0	4.0	0.0	730164.0	23.84	1024836.0	33.470000000000006	1240382.0	40.51	1043779.0	34.089999999999996	1153777.0	37.68000000000001	1051329.0	34.34	1080583.0	35.300000000000004	1090536.0	35.62	1802548	58.87		
Sgr-CMas_040-Ex1-cssl.clmp.fp2_r1_screen	2464836	810177.0	32.87	3.0	0.0	0.0	0.0	51.0	0.0	507259.0	20.58	709865.0	28.8	870625.0	35.32	724658.0	29.4	802672.0	32.56	728052.0	29.53	756107.0	30.67	754292.0	30.61	1577495	64.0		
Sgr-CMas_040-Ex1-cssl.clmp.fp2_r2_screen	2464836	813138.0	32.99	1.0	0.0	0.0	0.0	6.0	0.0	506615.0	20.549999999999997	708632.0	28.75	874085.0	35.47	726304.0	29.47	806222.0	32.71	729147.0	29.58	757245.0	30.72	755393.0	30.64	1574783	63.89		
Sgr-CMas_042-Ex1-cssl.clmp.fp2_r1_screen	1471186	599518.0	40.74	2.0	0.0	0.0	0.0	6.0	0.0	398005.0	27.05	533492.0	36.269999999999996	634292.0	43.120000000000005	543793.0	36.97	595614.0	40.48	546750.0	37.17	564297.0	38.37	566493.0	38.5	826512	56.18		
Sgr-CMas_042-Ex1-cssl.clmp.fp2_r2_screen	1471186	603380.0	41.01	4.0	0.0	0.0	0.0	2.0	0.0	399986.0	27.19	536223.0	36.449999999999996	638378.0	43.39	547221.0	37.190000000000005	598989.0	40.720000000000006	549047.0	37.32	567817.0	38.6	569475.0	38.71	822981	55.94		
Sgr-CMas_043-Ex1-cssl.clmp.fp2_r1_screen	2525635	1068748.0	42.32	2.0	0.0	0.0	0.0	55.0	0.0	675864.0	26.76	948543.0	37.56	1133773.0	44.9	962692.0	38.11	1062724.0	42.06	972587.0	38.52	987575.0	39.11	1011194.0	40.03	1374198	54.41		
Sgr-CMas_043-Ex1-cssl.clmp.fp2_r2_screen	2525635	1076571.0	42.63	14.0	0.0	0.0	0.0	3.0	0.0	680555.0	26.950000000000003	951567.0	37.68	1142944.0	45.269999999999996	968570.0	38.35	1069973.0	42.37	977068.0	38.68	995630.0	39.41	1020170.0	40.39	1366115	54.09		
Sgr-CMas_044-Ex1-cssl.clmp.fp2_r1_screen	1284549	540167.0	42.04	0.0	0.0	0.0	0.0	8.0	0.0	344141.0	26.790000000000003	480263.0	37.39	572086.0	44.53	491409.0	38.260000000000005	536561.0	41.77	493156.0	38.38	505800.0	39.379999999999995	510359.0	39.73	702648	54.7		
Sgr-CMas_044-Ex1-cssl.clmp.fp2_r2_screen	1284549	540397.0	42.07	1.0	0.0	0.0	0.0	0.0	0.0	343305.0	26.720000000000002	479522.0	37.33	572457.0	44.559999999999995	488584.0	38.040000000000006	536403.0	41.76	491733.0	38.28	504437.0	39.27	509980.0	39.699999999999996	703290	54.75		
Sgr-CMas_045-Ex1-cssl.clmp.fp2_r1_screen	2186075	771015.0	35.26	2.0	0.0	0.0	0.0	14.0	0.0	471593.0	21.57	669314.0	30.619999999999997	829042.0	37.93	681737.0	31.18	763164.0	34.910000000000004	687627.0	31.46	712063.0	32.57	718254.0	32.85	1340719	61.33		
Sgr-CMas_045-Ex1-cssl.clmp.fp2_r2_screen	2186075	769907.0	35.230000000000004	15.0	0.0	0.0	0.0	1.0	0.0	469690.0	21.48	666872.0	30.5	827966.0	37.87	680379.0	31.13	764391.0	34.97	687388.0	31.44	711593.0	32.55	716706.0	32.79	1343124	61.44		
Sgr-CMas_046-Ex1-cssl.clmp.fp2_r1_screen	85304	26456.0	31.009999999999998	1.0	0.0	0.0	0.0	1.0	0.0	18517.0	21.709999999999997	23491.0	27.53	27824.0	32.62	23838.0	27.95	26090.0	30.59	24010.0	28.14	24846.0	29.130000000000003	24815.0	29.080000000000002	56855	66.65		
Sgr-CMas_046-Ex1-cssl.clmp.fp2_r2_screen	85304	26732.0	31.330000000000002	1.0	0.0	0.0	0.0	0.0	0.0	18973.0	22.24	23784.0	27.880000000000003	28073.0	32.92	24037.0	28.18	26357.0	30.9	24321.0	28.52	25124.0	29.450000000000003	25150.0	29.49	56616	66.37		
Sgr-CMas_047-Ex1-cssl.clmp.fp2_r1_screen	3650226	1387603.0	38.03	9.0	0.0	0.0	0.0	35.0	0.0	915008.0	25.069999999999997	1229675.0	33.68	1471968.0	40.31	1252918.0	34.32	1375328.0	37.68	1258990.0	34.49	1299267.0	35.6	1304012.0	35.730000000000004	2153268	58.99		
Sgr-CMas_047-Ex1-cssl.clmp.fp2_r2_screen	3650226	1398672.0	38.32	12.0	0.0	0.0	0.0	1.0	0.0	920099.0	25.2	1241398.0	34.0	1486510.0	40.71	1264080.0	34.64	1387900.0	38.02	1270039.0	34.79	1313894.0	36.0	1317065.0	36.080000000000005	2140492	58.64		
Sgr-CMas_048-Ex1-cssl.clmp.fp2_r1_screen	1457205	606509.0	41.620000000000005	0.0	0.0	0.0	0.0	10.0	0.0	399948.0	27.45	541348.0	37.14	643449.0	44.160000000000004	551321.0	37.839999999999996	603826.0	41.440000000000005	554575.0	38.06	571451.0	39.22	574565.0	39.43	803794	55.16		
Sgr-CMas_048-Ex1-cssl.clmp.fp2_r2_screen	1457205	607713.0	41.699999999999996	0.0	0.0	0.0	0.0	0.0	0.0	400726.0	27.5	538021.0	36.92	642720.0	44.11	550380.0	37.76	603165.0	41.39	554461.0	38.050000000000004	571577.0	39.230000000000004	573755.0	39.370000000000005	805105	55.25		
Sgr-CMas_049-Ex1-cssl.clmp.fp2_r1_screen	2760507	887084.0	32.14	1.0	0.0	0.0	0.0	89.0	0.0	560366.0	20.3	778809.0	28.21	948532.0	34.36	794480.0	28.77	877413.0	31.79	796947.0	28.87	825183.0	29.88	827254.0	29.96	1794605	65.01		
Sgr-CMas_049-Ex1-cssl.clmp.fp2_r2_screen	2760507	888223.0	32.18	0.0	0.0	0.0	0.0	0.0	0.0	560206.0	20.299999999999997	773119.0	28.0	952297.0	34.489999999999995	789922.0	28.62	878578.0	31.82	794944.0	28.8	824917.0	29.889999999999997	825031.0	29.89	1790464	64.86		
Sgr-CMas_050-Ex1-cssl.clmp.fp2_r1_screen	3199069	1212340.0	37.9	13.0	0.0	0.0	0.0	65.0	0.0	760400.0	23.77	1065378.0	33.300000000000004	1294490.0	40.47	1083592.0	33.879999999999995	1201773.0	37.58	1093266.0	34.169999999999995	1125689.0	35.19	1136693.0	35.540000000000006	1880412	58.78		
Sgr-CMas_050-Ex1-cssl.clmp.fp2_r2_screen	3199069	1219223.0	38.11	3.0	0.0	0.0	0.0	1.0	0.0	762007.0	23.82	1070647.0	33.470000000000006	1302348.0	40.72	1089899.0	34.06999999999999	1208864.0	37.79	1099157.0	34.36000000000001	1132299.0	35.4	1144058.0	35.769999999999996	1876253	58.65		
Sgr-CMas_052-Ex1-cssl.clmp.fp2_r1_screen	1595432	725877.0	45.5	1.0	0.0	0.0	0.0	6.0	0.0	496607.0	31.130000000000003	649701.0	40.72	763646.0	47.86	662579.0	41.519999999999996	721959.0	45.25	666340.0	41.769999999999996	685852.0	42.99	689539.0	43.23	820690	51.44		
Sgr-CMas_052-Ex1-cssl.clmp.fp2_r2_screen	1595432	727512.0	45.599999999999994	1.0	0.0	0.0	0.0	0.0	0.0	496375.0	31.11	650064.0	40.75	767246.0	48.09	663545.0	41.59	724067.0	45.38	667919.0	41.86	688197.0	43.14	691544.0	43.35	816861	51.2		
Sgr-CMas_054-Ex1-cssl.clmp.fp2_r1_screen	1871892	796613.0	42.56	1.0	0.0	0.0	0.0	40.0	0.0	531129.0	28.37	706792.0	37.76	845404.0	45.17	720059.0	38.47	790689.0	42.25	723161.0	38.620000000000005	747556.0	39.94	750832.0	40.12	1012693	54.1		
Sgr-CMas_054-Ex1-cssl.clmp.fp2_r2_screen	1871892	799351.0	42.7	1.0	0.0	0.0	0.0	0.0	0.0	529517.0	28.28	707210.0	37.78	847063.0	45.26	721553.0	38.55	793677.0	42.410000000000004	724919.0	38.730000000000004	750134.0	40.07	754247.0	40.290000000000006	1011383	54.03		
Sgr-CMas_055-Ex1-cssl.clmp.fp2_r1_screen	44008	18454.0	41.93	1.0	0.0	0.0	0.0	0.0	0.0	14072.0	31.98	16834.0	38.24	19118.0	43.44	17052.0	38.74	18272.0	41.51	17087.0	38.82	17513.0	39.79	17684.0	40.18	24481	55.63		
Sgr-CMas_055-Ex1-cssl.clmp.fp2_r2_screen	44008	18599.0	42.269999999999996	2.0	0.0	0.0	0.0	0.0	0.0	14256.0	32.39	16984.0	38.59	19296.0	43.85	17209.0	39.11	18435.0	41.9	17256.0	39.199999999999996	17726.0	40.279999999999994	17827.0	40.52	24340	55.31		
Sgr-CMas_056-Ex1-cssl.clmp.fp2_r1_screen	1124861	429835.0	38.21	2.0	0.0	0.0	0.0	7.0	0.0	278584.0	24.759999999999998	380348.0	33.809999999999995	458888.0	40.8	386702.0	34.38	426115.0	37.879999999999995	389607.0	34.629999999999995	401227.0	35.67	403004.0	35.83	657931	58.49		
Sgr-CMas_056-Ex1-cssl.clmp.fp2_r2_screen	1124861	440768.0	39.19	0.0	0.0	0.0	0.0	2.0	0.0	283396.0	25.189999999999998	390043.0	34.67	469308.0	41.720000000000006	398074.0	35.39	437991.0	38.93	399403.0	35.51	413105.0	36.72	414139.0	36.82	648257	57.63		
Sgr-CMas_057-Ex1-cssl.clmp.fp2_r1_screen	1339562	571561.0	42.66	0.0	0.0	0.0	0.0	4.0	0.0	375268.0	28.009999999999998	506509.0	37.82	606126.0	45.239999999999995	515989.0	38.519999999999996	568453.0	42.440000000000005	519724.0	38.800000000000004	535079.0	39.95	540374.0	40.33	724435	54.08		
Sgr-CMas_057-Ex1-cssl.clmp.fp2_r2_screen	1339562	572894.0	42.76	1.0	0.0	0.0	0.0	0.0	0.0	375037.0	28.0	505995.0	37.77	608074.0	45.39	516174.0	38.53	569067.0	42.49	519414.0	38.77	536574.0	40.050000000000004	540804.0	40.38	721622	53.87		
Sgr-CMas_058-Ex1-cssl.clmp.fp2_r1_screen	2998584	1125616.0	37.53	26.0	0.0	0.0	0.0	29.0	0.0	736116.0	24.55	998589.0	33.300000000000004	1198922.0	39.970000000000006	1014978.0	33.839999999999996	1114906.0	37.190000000000005	1024772.0	34.18	1050317.0	35.03	1059736.0	35.339999999999996	1778760	59.32		
Sgr-CMas_058-Ex1-cssl.clmp.fp2_r2_screen	2998584	1128851.0	37.64	39.0	0.0	0.0	0.0	1.0	0.0	729991.0	24.35	995816.0	33.21	1202660.0	40.11	1016405.0	33.89	1121175.0	37.39	1024587.0	34.17	1053955.0	35.160000000000004	1063374.0	35.46	1776960	59.26		
Sgr-CMas_059-Ex1-cssl.clmp.fp2_r1_screen	1424616	619090.0	43.459999999999994	13.0	0.0	0.0	0.0	12.0	0.0	416320.0	29.22	558463.0	39.199999999999996	652966.0	45.830000000000005	566448.0	39.76	616374.0	43.27	569782.0	40.0	587738.0	41.25	589174.0	41.36	762596	53.53		
Sgr-CMas_059-Ex1-cssl.clmp.fp2_r2_screen	1424616	622439.0	43.690000000000005	10.0	0.0	0.0	0.0	2.0	0.0	415942.0	29.2	558133.0	39.17	657271.0	46.14	567884.0	39.86	618387.0	43.410000000000004	570999.0	40.080000000000005	587337.0	41.230000000000004	590806.0	41.48	758465	53.24		
Sgr-CMas_061-Ex1-cssl.clmp.fp2_r1_screen	2351698	863983.0	36.75	1.0	0.0	0.0	0.0	31.0	0.0	551657.0	23.46	758297.0	32.24	921529.0	39.18	772542.0	32.85	856070.0	36.4	779478.0	33.150000000000006	807165.0	34.33	808600.0	34.379999999999995	1413135	60.09		
Sgr-CMas_061-Ex1-cssl.clmp.fp2_r2_screen	2351698	866021.0	36.82	0.0	0.0	0.0	0.0	0.0	0.0	548206.0	23.31	759224.0	32.28	923309.0	39.260000000000005	773918.0	32.92	859104.0	36.53	778568.0	33.11	808044.0	34.35	810688.0	34.48	1412194	60.05		
Sgr-CMas_062-Ex1-cssl.clmp.fp2_r1_screen	2212913	831556.0	37.58	0.0	0.0	0.0	0.0	25.0	0.0	528057.0	23.86	730828.0	33.02	885890.0	40.019999999999996	742473.0	33.55	825055.0	37.28	749389.0	33.870000000000005	775312.0	35.03	776938.0	35.11	1312036	59.29		
Sgr-CMas_062-Ex1-cssl.clmp.fp2_r2_screen	2212913	824813.0	37.28	0.0	0.0	0.0	0.0	2.0	0.0	524694.0	23.71	721984.0	32.629999999999995	877763.0	39.66	738293.0	33.36	816512.0	36.9	743115.0	33.589999999999996	768890.0	34.75	770700.0	34.83	1319338	59.62		
Sgr-CMas_063-Ex1-cssl.clmp.fp2_r1_screen	3741581	1295657.0	34.62	6.0	0.0	0.0	0.0	60.0	0.0	818387.0	21.88	1139988.0	30.459999999999997	1385480.0	37.03	1159500.0	30.990000000000002	1287920.0	34.43	1170171.0	31.27	1209386.0	32.33	1214339.0	32.46	2331379	62.31		
Sgr-CMas_063-Ex1-cssl.clmp.fp2_r2_screen	3741581	1308248.0	34.96	5.0	0.0	0.0	0.0	1.0	0.0	824841.0	22.05	1147386.0	30.669999999999998	1399128.0	37.39	1169840.0	31.26	1298932.0	34.730000000000004	1178495.0	31.5	1220455.0	32.62	1225568.0	32.76	2318657	61.97		
Sgr-CMas_065-Ex1-cssl.clmp.fp2_r1_screen	1185430	424744.0	35.830000000000005	2.0	0.0	0.0	0.0	22.0	0.0	262345.0	22.13	375430.0	31.67	455760.0	38.449999999999996	379372.0	32.01	421578.0	35.56	384125.0	32.4	397993.0	33.58	396402.0	33.440000000000005	721215	60.84		
Sgr-CMas_065-Ex1-cssl.clmp.fp2_r2_screen	1185430	427887.0	36.1	2.0	0.0	0.0	0.0	1.0	0.0	264235.0	22.29	378017.0	31.89	458600.0	38.69	383337.0	32.33	425466.0	35.89	386869.0	32.63	402777.0	33.97	400813.0	33.809999999999995	719556	60.7		
Sgr-CMas_067-Ex1-cssl.clmp.fp2_r1_screen	1496353	614602.0	41.08	0.0	0.0	0.0	0.0	26.0	0.0	404307.0	27.02	547514.0	36.589999999999996	653523.0	43.67	558672.0	37.330000000000005	610917.0	40.83	562264.0	37.58	579222.0	38.720000000000006	580495.0	38.79	833468	55.7		
Sgr-CMas_067-Ex1-cssl.clmp.fp2_r2_screen	1496353	622894.0	41.629999999999995	0.0	0.0	0.0	0.0	0.0	0.0	409917.0	27.39	554326.0	37.04	660983.0	44.169999999999995	565633.0	37.800000000000004	620811.0	41.489999999999995	570018.0	38.09	588318.0	39.32	591435.0	39.53	825537	55.17		
Sgr-CMas_069-Ex1-cssl.clmp.fp2_r1_screen	1360004	564399.0	41.5	0.0	0.0	0.0	0.0	12.0	0.0	364387.0	26.8	495974.0	36.47	599425.0	44.080000000000005	505652.0	37.18	560426.0	41.2	508836.0	37.419999999999995	525514.0	38.64	530756.0	39.02	750178	55.16		
Sgr-CMas_069-Ex1-cssl.clmp.fp2_r2_screen	1360004	568651.0	41.809999999999995	2.0	0.0	0.0	0.0	2.0	0.0	366675.0	26.96	499059.0	36.7	606112.0	44.57	510564.0	37.54	565183.0	41.55	514420.0	37.83	531356.0	39.07	535369.0	39.370000000000005	743378	54.66		
Sgr-CMas_071-Ex1-cssl.clmp.fp2_r1_screen	1302385	485078.0	37.239999999999995	3.0	0.0	0.0	0.0	6.0	0.0	301113.0	23.12	425668.0	32.68	518341.0	39.8	433523.0	33.279999999999994	482509.0	37.04	436799.0	33.53	453449.0	34.809999999999995	454903.0	34.93	774788	59.49		
Sgr-CMas_071-Ex1-cssl.clmp.fp2_r2_screen	1302385	487127.0	37.4	4.0	0.0	0.0	0.0	0.0	0.0	303193.0	23.28	426068.0	32.72	521361.0	40.03	433978.0	33.31	483719.0	37.15	438643.0	33.68	454896.0	34.93	455989.0	35.019999999999996	772835	59.34		
Sgr-CMas_074-Ex1-cssl.clmp.fp2_r1_screen	1636739	693739.0	42.38	6.0	0.0	0.0	0.0	21.0	0.0	450919.0	27.55	615507.0	37.589999999999996	737794.0	45.08	626538.0	38.28	691376.0	42.24	631951.0	38.61	650571.0	39.739999999999995	655554.0	40.05	886785	54.18		
Sgr-CMas_074-Ex1-cssl.clmp.fp2_r2_screen	1636739	694586.0	42.44	0.0	0.0	0.0	0.0	8.0	0.0	449852.0	27.48	614091.0	37.52	738279.0	45.11	626414.0	38.28	691164.0	42.24	631405.0	38.57	650722.0	39.75	655589.0	40.06	886785	54.18		
Sgr-CMas_077-Ex1-cssl.clmp.fp2_r1_screen	2781981	955379.0	34.35	3.0	0.0	0.0	0.0	105.0	0.0	595428.0	21.41	826050.0	29.69	1027754.0	36.96	845187.0	30.39	947094.0	34.05	853171.0	30.669999999999998	886332.0	31.860000000000003	890402.0	32.01	1734843	62.36		
Sgr-CMas_077-Ex1-cssl.clmp.fp2_r2_screen	2781981	963002.0	34.620000000000005	4.0	0.0	0.0	0.0	2.0	0.0	595918.0	21.42	831569.0	29.9	1036120.0	37.24	851280.0	30.61	954699.0	34.32	858680.0	30.87	892651.0	32.1	896082.0	32.22	1725941	62.04		
Sgr-CMas_083-Ex1-cssl.clmp.fp2_r1_screen	2328746	925146.0	39.72	1.0	0.0	0.0	0.0	34.0	0.0	571329.0	24.53	810669.0	34.81	987008.0	42.38999999999999	824339.0	35.4	917511.0	39.410000000000004	833525.0	35.79	860547.0	36.949999999999996	867722.0	37.26	1324124	56.86		
Sgr-CMas_083-Ex1-cssl.clmp.fp2_r2_screen	2328746	931535.0	40.010000000000005	1.0	0.0	0.0	0.0	0.0	0.0	576261.0	24.75	815213.0	35.0	994521.0	42.7	831567.0	35.71	924975.0	39.720000000000006	840778.0	36.1	867814.0	37.28	873229.0	37.51	1317371	56.57		
Sgr-CMas_090-Ex1-cssl.clmp.fp2_r1_screen	1756937	768481.0	43.73	0.0	0.0	0.0	0.0	57.0	0.0	518103.0	29.49	682677.0	38.85	811621.0	46.2	696893.0	39.669999999999995	762478.0	43.400000000000006	701986.0	39.96	722692.0	41.14	727679.0	41.42	932933	53.1		
Sgr-CMas_090-Ex1-cssl.clmp.fp2_r2_screen	1756937	767955.0	43.71	0.0	0.0	0.0	0.0	1.0	0.0	515381.0	29.34	679829.0	38.699999999999996	812976.0	46.27	694771.0	39.540000000000006	762986.0	43.43	698771.0	39.76	721877.0	41.080000000000005	725842.0	41.309999999999995	931352	53.01		
Sgr-CMas_091-Ex1-cssl.clmp.fp2_r1_screen	18746524	6426862.0	34.290000000000006	127.0	0.0	0.0	0.0	210.0	0.0	4086272.0	21.8	5519493.0	29.450000000000003	6878003.0	36.69	5675865.0	30.28	6356432.0	33.91	5723025.0	30.52	5955333.0	31.77	6015010.0	32.089999999999996	11735324	62.6		
Sgr-CMas_091-Ex1-cssl.clmp.fp2_r2_screen	18746524	6506652.0	34.71	137.0	0.0	0.0	0.0	5.0	0.0	4140377.0	22.080000000000002	5592649.0	29.830000000000002	6960568.0	37.13	5754312.0	30.700000000000003	6439201.0	34.35	5800093.0	30.93	6041430.0	32.230000000000004	6095835.0	32.519999999999996	11656588	62.18		
Sgr-CMas_092-Ex1-cssl.clmp.fp2_r1_screen	967571	409995.0	42.38	1.0	0.0	0.0	0.0	0.0	0.0	277428.0	28.67	365953.0	37.82	434507.0	44.910000000000004	372894.0	38.540000000000006	407265.0	42.080000000000005	375604.0	38.82	385798.0	39.87	387794.0	40.08	526068	54.37		
Sgr-CMas_092-Ex1-cssl.clmp.fp2_r2_screen	967571	413124.0	42.69	0.0	0.0	0.0	0.0	0.0	0.0	274651.0	28.39	366871.0	37.910000000000004	436634.0	45.129999999999995	373911.0	38.650000000000006	410064.0	42.37	375698.0	38.830000000000005	388319.0	40.13	390002.0	40.309999999999995	524229	54.18		
Sgr-CMvi_001-Ex1-cssl.clmp.fp2_r1_screen	1119667	442229.0	39.5	21.0	0.0	0.0	0.0	8.0	0.0	297063.0	26.529999999999998	390209.0	34.85	468316.0	41.830000000000005	397003.0	35.46	439341.0	39.239999999999995	400084.0	35.739999999999995	415323.0	37.09	417300.0	37.28	643808	57.5		
Sgr-CMvi_001-Ex1-cssl.clmp.fp2_r2_screen	1119667	440462.0	39.33	40.0	0.0	0.0	0.0	0.0	0.0	293143.0	26.189999999999998	386318.0	34.51	468471.0	41.849999999999994	392947.0	35.089999999999996	437273.0	39.06	395929.0	35.36	411871.0	36.78	413541.0	36.93	644368	57.55		
Sgr-CMvi_003-Ex1-cssl.clmp.fp2_r1_screen	1841758	720480.0	39.12	9.0	0.0	0.0	0.0	3.0	0.0	485028.0	26.33	639814.0	34.74	759502.0	41.24	649255.0	35.25	714319.0	38.78	654215.0	35.53	677555.0	36.79	683235.0	37.1	1070061	58.1		
Sgr-CMvi_003-Ex1-cssl.clmp.fp2_r2_screen	1841758	724375.0	39.330000000000005	6.0	0.0	0.0	0.0	0.0	0.0	482256.0	26.18	637537.0	34.61	765099.0	41.53	652337.0	35.42	719352.0	39.059999999999995	656232.0	35.63	680536.0	36.949999999999996	685419.0	37.21	1066009	57.88		
Sgr-CMvi_004-Ex1-cssl.clmp.fp2_r1_screen	551669	192187.0	34.85	15.0	0.0	0.0	0.0	1.0	0.0	127514.0	23.11	169629.0	30.75	204533.0	37.08	172085.0	31.19	190706.0	34.56	173749.0	31.5	179308.0	32.510000000000005	180711.0	32.75	343800	62.32		
Sgr-CMvi_004-Ex1-cssl.clmp.fp2_r2_screen	551669	192973.0	34.98	15.0	0.0	0.0	0.0	0.0	0.0	127159.0	23.05	169138.0	30.66	204862.0	37.14	171557.0	31.1	191641.0	34.739999999999995	173370.0	31.42	179719.0	32.57	181235.0	32.839999999999996	343689	62.3		
Sgr-CMvi_005-Ex1-cssl.clmp.fp2_r1_screen	1116872	315567.0	28.259999999999998	10.0	0.0	0.0	0.0	15.0	0.0	192651.0	17.25	272308.0	24.39	340728.0	30.509999999999998	276547.0	24.77	312466.0	27.979999999999997	279971.0	25.06	292250.0	26.16	291899.0	26.14	769748	68.92		
Sgr-CMvi_005-Ex1-cssl.clmp.fp2_r2_screen	1116872	319068.0	28.569999999999997	7.0	0.0	0.0	0.0	1.0	0.0	193842.0	17.349999999999998	274399.0	24.57	343185.0	30.73	280056.0	25.07	315648.0	28.27	282500.0	25.29	294820.0	26.4	295725.0	26.47	767402	68.71		
Sgr-CMvi_007-Ex1-cssl.clmp.fp2_r1_screen	744629	270537.0	36.32	4.0	0.0	0.0	0.0	13.0	0.0	186017.0	24.979999999999997	251511.0	33.78	291073.0	39.09	244845.0	32.879999999999995	269393.0	36.18	247630.0	33.25	255761.0	34.34	257013.0	34.510000000000005	442309	59.4		
Sgr-CMvi_007-Ex1-cssl.clmp.fp2_r2_screen	744629	271798.0	36.5	3.0	0.0	0.0	0.0	0.0	0.0	186115.0	24.990000000000002	251126.0	33.72	292718.0	39.31	245926.0	33.02	270199.0	36.28	246958.0	33.16	255812.0	34.35	257642.0	34.6	441043	59.23		
Sgr-CMvi_008-Ex1-cssl.clmp.fp2_r1_screen	670844	220262.0	32.84	0.0	0.0	0.0	0.0	1.0	0.0	136079.0	20.279999999999998	192276.0	28.66	235293.0	35.07	195346.0	29.12	218692.0	32.6	197216.0	29.400000000000002	204766.0	30.53	206622.0	30.8	431352	64.3		
Sgr-CMvi_008-Ex1-cssl.clmp.fp2_r2_screen	670844	219771.0	32.760000000000005	1.0	0.0	0.0	0.0	0.0	0.0	136417.0	20.34	190830.0	28.44	234455.0	34.95	195042.0	29.07	217904.0	32.49	196585.0	29.3	204116.0	30.43	205542.0	30.639999999999997	432224	64.43		
