Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Ecoli	Contamnts_Adaptrs	Multiple Genomes	No hits
Gmi-CBas_047-Ex1-cssl.clmp.fp2_r2_screen	31288.0	4845.0	3559.0	2345.0	2048.0	460.0	234.0	213.0	6.0	0.0	0.0	133919.0	2065962.0
Gmi-CBas_048-Ex1-cssl2.clmp.fp2_r1_screen	53973.0	4329.0	6222.0	4249.0	4294.0	827.0	380.0	339.0	5.0	0.0	0.0	243035.0	3648042.0
Gmi-CBas_048-Ex1-cssl2.clmp.fp2_r2_screen	54096.0	4323.0	5886.0	4137.0	4138.0	817.0	392.0	356.0	14.0	0.0	0.0	242701.0	3648835.0
Gmi-CBas_049-Ex1-cssl2.clmp.fp2_r1_screen	115204.0	141166.0	13988.0	9211.0	8064.0	1703.0	895.0	698.0	43.0	0.0	0.0	469382.0	8744071.0
Gmi-CBas_049-Ex1-cssl2.clmp.fp2_r2_screen	115512.0	138719.0	13494.0	8900.0	7825.0	1633.0	775.0	688.0	30.0	0.0	0.0	466125.0	8750724.0
Gmi-CBas_053-Ex1-cssl.clmp.fp2_r1_screen	34540.0	3731.0	4125.0	2787.0	2620.0	537.0	244.0	235.0	6.0	0.0	0.0	143526.0	2539904.0
Gmi-CBas_053-Ex1-cssl.clmp.fp2_r2_screen	35023.0	3669.0	3977.0	2799.0	2439.0	485.0	233.0	201.0	13.0	0.0	0.0	142693.0	2540723.0
Gmi-CBas_054-Ex1-cssl2.clmp.fp2_r1_screen	64606.0	21675.0	7948.0	5941.0	3723.0	858.0	481.0	354.0	9.0	0.0	0.0	265208.0	4012203.0
Gmi-CBas_054-Ex1-cssl2.clmp.fp2_r2_screen	64537.0	21403.0	7496.0	5908.0	3457.0	846.0	507.0	331.0	17.0	0.0	0.0	266301.0	4012203.0
Gmi-CBas_055-Ex1-cssl.clmp.fp2_r1_screen	44284.0	11873.0	5071.0	3640.0	3684.0	571.0	346.0	397.0	5.0	0.0	0.0	203921.0	2985635.0
Gmi-CBas_055-Ex1-cssl.clmp.fp2_r2_screen	44521.0	11635.0	5093.0	3553.0	3436.0	600.0	359.0	384.0	7.0	0.0	0.0	203552.0	2986287.0
Gmi-CBas_057-Ex1-cssl2.clmp.fp2_r1_screen	37539.0	2638.0	3813.0	2617.0	1845.0	510.0	200.0	156.0	15.0	0.0	0.0	151311.0	2199400.0
Gmi-CBas_057-Ex1-cssl2.clmp.fp2_r2_screen	37697.0	2629.0	3890.0	2637.0	1799.0	466.0	184.0	137.0	7.0	0.0	0.0	151918.0	2198680.0
Gmi-CBas_058-Ex1-cssl.clmp.fp2_r1_screen	28745.0	5406.0	3458.0	2122.0	2215.0	459.0	236.0	201.0	10.0	0.0	0.0	126713.0	2118754.0
Gmi-CBas_058-Ex1-cssl.clmp.fp2_r2_screen	28860.0	5375.0	3328.0	2054.0	2235.0	399.0	202.0	200.0	7.0	0.0	0.0	127363.0	2118296.0
Gmi-CBas_060-Ex1-cssl.clmp.fp2_r1_screen	33481.0	5140.0	5741.0	2915.0	1906.0	450.0	231.0	178.0	7.0	0.0	0.0	132297.0	2252170.0
Gmi-CBas_060-Ex1-cssl.clmp.fp2_r2_screen	33104.0	4995.0	5516.0	2880.0	1877.0	506.0	238.0	174.0	6.0	0.0	0.0	132563.0	2252657.0
Gmi-CBas_061-Ex1-cssl.clmp.fp2_r1_screen	37631.0	5979.0	4606.0	3121.0	3151.0	548.0	335.0	353.0	4.0	0.0	0.0	169325.0	2682599.0
Gmi-CBas_061-Ex1-cssl.clmp.fp2_r2_screen	37743.0	5806.0	4246.0	3127.0	2968.0	498.0	367.0	361.0	8.0	0.0	0.0	167893.0	2684635.0
Gmi-CBas_064-Ex1-cssl2.clmp.fp2_r1_screen	129083.0	6141.0	15899.0	10944.0	8964.0	1753.0	1147.0	768.0	44.0	0.0	0.0	499969.0	10034998.0
Gmi-CBas_064-Ex1-cssl2.clmp.fp2_r2_screen	129814.0	6047.0	15890.0	10732.0	8871.0	1863.0	1049.0	747.0	19.0	0.0	0.0	502893.0	10031785.0
Gmi-CBas_066-Ex1-cssl2.clmp.fp2_r1_screen	37487.0	4181.0	3809.0	2994.0	2487.0	527.0	342.0	267.0	6.0	0.0	0.0	170140.0	2211927.0
Gmi-CBas_066-Ex1-cssl2.clmp.fp2_r2_screen	37429.0	4140.0	3702.0	3000.0	2513.0	507.0	332.0	274.0	7.0	0.0	0.0	169849.0	2212414.0
Gmi-CBas_067-Ex1-cssl.clmp.fp2_r1_screen	35710.0	13222.0	3923.0	2996.0	2100.0	487.0	271.0	168.0	6.0	0.0	0.0	144560.0	2381598.0
Gmi-CBas_067-Ex1-cssl.clmp.fp2_r2_screen	35166.0	13065.0	3906.0	3082.0	2065.0	452.0	254.0	226.0	8.0	0.0	0.0	144961.0	2381856.0
Gmi-CBas_068-Ex1-cssl2.clmp.fp2_r1_screen	117800.0	9710.0	13628.0	9726.0	8604.0	1586.0	963.0	768.0	17.0	0.0	0.0	495330.0	7812025.0
Gmi-CBas_068-Ex1-cssl2.clmp.fp2_r2_screen	117872.0	9412.0	13344.0	9697.0	8316.0	1653.0	895.0	809.0	32.0	0.0	0.0	496949.0	7811178.0
Gmi-CBas_069-Ex1-cssl2.clmp.fp2_r1_screen	54816.0	192935.0	5971.0	4588.0	3861.0	662.0	445.0	480.0	24.0	0.0	0.0	258824.0	4189796.0
Gmi-CBas_069-Ex1-cssl2.clmp.fp2_r2_screen	54855.0	190979.0	5950.0	4646.0	3766.0	665.0	407.0	496.0	17.0	0.0	0.0	258940.0	4191681.0
Gmi-CBas_070-Ex1-cssl.clmp.fp2_r1_screen	26439.0	10496.0	2955.0	2115.0	1909.0	341.0	256.0	164.0	6.0	0.0	0.0	117291.0	1672364.0
Gmi-CBas_070-Ex1-cssl.clmp.fp2_r2_screen	26641.0	10409.0	2984.0	2122.0	1794.0	322.0	191.0	182.0	6.0	0.0	0.0	117138.0	1672547.0
Gmi-CBas_071-Ex1-cssl.clmp.fp2_r1_screen	51346.0	3310.0	5298.0	4215.0	3135.0	639.0	357.0	270.0	6.0	0.0	0.0	209874.0	2911115.0
Gmi-CBas_071-Ex1-cssl.clmp.fp2_r2_screen	51093.0	3331.0	4973.0	4114.0	3017.0	629.0	366.0	238.0	10.0	0.0	0.0	210360.0	2911434.0
Gmi-CBas_075-Ex1-cssl2.clmp.fp2_r1_screen	119419.0	4569.0	14906.0	9007.0	8253.0	1853.0	854.0	621.0	42.0	0.0	0.0	453849.0	9107261.0
Gmi-CBas_075-Ex1-cssl2.clmp.fp2_r2_screen	120125.0	4405.0	14561.0	9115.0	7856.0	1725.0	868.0	606.0	23.0	0.0	0.0	457005.0	9104345.0
Gmi-CBas_078-Ex1-cssl.clmp.fp2_r1_screen	56478.0	11863.0	8371.0	5290.0	3828.0	560.0	340.0	349.0	7.0	0.0	0.0	240302.0	3155463.0
Gmi-CBas_078-Ex1-cssl.clmp.fp2_r2_screen	56700.0	11831.0	8290.0	5467.0	3637.0	575.0	387.0	389.0	13.0	0.0	0.0	240796.0	3154766.0
Gmi-CBas_079-Ex1-cssl.clmp.fp2_r1_screen	61100.0	2588.0	6287.0	4851.0	3667.0	798.0	438.0	322.0	17.0	0.0	0.0	241159.0	3760434.0
Gmi-CBas_079-Ex1-cssl.clmp.fp2_r2_screen	61011.0	2522.0	6268.0	5007.0	3561.0	754.0	408.0	358.0	8.0	0.0	0.0	240922.0	3760842.0
Gmi-CBas_080-Ex1-cssl2.clmp.fp2_r1_screen	102414.0	6664.0	11384.0	9224.0	6870.0	1402.0	709.0	527.0	29.0	0.0	0.0	402193.0	7084152.0
Gmi-CBas_080-Ex1-cssl2.clmp.fp2_r2_screen	103251.0	6502.0	11231.0	9385.0	6592.0	1382.0	641.0	548.0	13.0	0.0	0.0	401871.0	7084152.0
Gmi-CBas_081-Ex1-cssl.clmp.fp2_r1_screen	42529.0	3689.0	4718.0	3409.0	2769.0	617.0	285.0	234.0	7.0	0.0	0.0	174141.0	2955495.0
Gmi-CBas_081-Ex1-cssl.clmp.fp2_r2_screen	42579.0	3637.0	4641.0	3352.0	2559.0	621.0	314.0	205.0	6.0	0.0	0.0	174803.0	2955176.0
Gmi-CBas_082-Ex1-cssl2.clmp.fp2_r1_screen	117168.0	8298.0	13311.0	9410.0	7114.0	1677.0	1040.0	673.0	40.0	0.0	0.0	470942.0	7622912.0
Gmi-CBas_082-Ex1-cssl2.clmp.fp2_r2_screen	117294.0	8240.0	12629.0	9651.0	6980.0	1531.0	876.0	693.0	18.0	0.0	0.0	469285.0	7625388.0
Gmi-CBas_083-Ex1-cssl2.clmp.fp2_r1_screen	45381.0	2625.0	10466.0	3819.0	2802.0	610.0	310.0	188.0	6.0	0.0	0.0	173917.0	3343811.0
Gmi-CBas_083-Ex1-cssl2.clmp.fp2_r2_screen	46080.0	2532.0	10407.0	3842.0	2857.0	656.0	354.0	178.0	11.0	0.0	0.0	174282.0	3342736.0
Gmi-CBas_084-Ex1-cssl.clmp.fp2_r1_screen	19023.0	1711.0	2328.0	1664.0	1229.0	261.0	138.0	84.0	3.0	0.0	0.0	74240.0	1424783.0
Gmi-CBas_084-Ex1-cssl.clmp.fp2_r2_screen	19238.0	1608.0	2339.0	1633.0	1154.0	273.0	144.0	116.0	4.0	0.0	0.0	74782.0	1424173.0
Gmi-CBas_085-Ex1-cssl.clmp.fp2_r1_screen	42184.0	10586.0	5008.0	3276.0	2535.0	621.0	279.0	211.0	5.0	0.0	0.0	159287.0	3109214.0
Gmi-CBas_085-Ex1-cssl.clmp.fp2_r2_screen	42335.0	10529.0	4985.0	3318.0	2409.0	568.0	313.0	205.0	2.0	0.0	0.0	160328.0	3108214.0
Gmi-CBas_086-Ex1-cssl2.clmp.fp2_r1_screen	20606.0	6749.0	3322.0	1713.0	1547.0	301.0	152.0	121.0	4.0	0.0	0.0	84138.0	1489111.0
Gmi-CBas_086-Ex1-cssl2.clmp.fp2_r2_screen	20378.0	6726.0	3168.0	1606.0	1431.0	289.0	146.0	128.0	7.0	0.0	0.0	83327.0	1490558.0
Gmi-CBas_088-Ex1-cssl.clmp.fp2_r1_screen	31997.0	4392.0	3818.0	3269.0	2199.0	419.0	221.0	167.0	3.0	0.0	0.0	125995.0	2394186.0
Gmi-CBas_088-Ex1-cssl.clmp.fp2_r2_screen	32296.0	4290.0	3702.0	3285.0	2207.0	444.0	219.0	163.0	7.0	0.0	0.0	127151.0	2392902.0
Gmi-CBas_089-Ex1-cssl.clmp.fp2_r1_screen	25537.0	5760.0	3123.0	2020.0	2194.0	357.0	212.0	221.0	4.0	0.0	0.0	118902.0	1710971.0
Gmi-CBas_089-Ex1-cssl.clmp.fp2_r2_screen	25886.0	5775.0	3045.0	1998.0	2142.0	385.0	191.0	189.0	4.0	0.0	0.0	119276.0	1710410.0
Gmi-CBas_090-Ex1-cssl.clmp.fp2_r1_screen	23721.0	4399.0	3169.0	1876.0	2371.0	363.0	203.0	213.0	7.0	0.0	0.0	113911.0	1675187.0
Gmi-CBas_090-Ex1-cssl.clmp.fp2_r2_screen	24039.0	4304.0	3088.0	1874.0	2090.0	339.0	196.0	228.0	7.0	0.0	0.0	112972.0	1676283.0
Gmi-CBas_091-Ex1-cssl.clmp.fp2_r1_screen	33829.0	4956.0	4250.0	2814.0	2737.0	438.0	323.0	247.0	6.0	0.0	0.0	151238.0	2383946.0
Gmi-CBas_091-Ex1-cssl.clmp.fp2_r2_screen	33579.0	4974.0	3940.0	2798.0	2715.0	425.0	273.0	242.0	6.0	0.0	0.0	151369.0	2384463.0
Gmi-CBas_092-Ex1-cssl2.clmp.fp2_r1_screen	102734.0	11132.0	12352.0	8205.0	7273.0	1530.0	739.0	697.0	38.0	0.0	0.0	417587.0	7731018.0
Gmi-CBas_092-Ex1-cssl2.clmp.fp2_r2_screen	102534.0	10915.0	11828.0	7947.0	7118.0	1442.0	791.0	680.0	14.0	0.0	0.0	415700.0	7734336.0
Gmi-CBas_093-Ex1-cssl.clmp.fp2_r1_screen	21747.0	5954.0	2494.0	1663.0	1725.0	308.0	199.0	201.0	7.0	0.0	0.0	99509.0	1420280.0
Gmi-CBas_093-Ex1-cssl.clmp.fp2_r2_screen	21604.0	5829.0	2475.0	1602.0	1746.0	248.0	146.0	154.0	3.0	0.0	0.0	98757.0	1421523.0
Gmi-CBas_094-Ex1-cssl.clmp.fp2_r1_screen	33660.0	13758.0	4166.0	2651.0	3956.0	427.0	333.0	495.0	9.0	0.0	0.0	201966.0	2214155.0
Gmi-CBas_094-Ex1-cssl.clmp.fp2_r2_screen	34421.0	13660.0	4172.0	2551.0	3920.0	495.0	256.0	502.0	10.0	0.0	0.0	200692.0	2214897.0
Gmi-CBas_095-Ex1-cssl2.clmp.fp2_r1_screen	82160.0	16040.0	10351.0	6461.0	5714.0	1296.0	645.0	489.0	24.0	0.0	0.0	328989.0	6266528.0
Gmi-CBas_095-Ex1-cssl2.clmp.fp2_r2_screen	81817.0	15924.0	9910.0	6264.0	5673.0	1201.0	640.0	461.0	12.0	0.0	0.0	328251.0	6268544.0
Gmi-CBat_001-Ex1-cssl.clmp.fp2_r1_screen	16008.0	11627.0	4279.0	1462.0	1357.0	190.0	108.0	122.0	2.0	0.0	0.0	86258.0	1277346.0
Gmi-CBat_001-Ex1-cssl.clmp.fp2_r2_screen	16346.0	11356.0	4168.0	1598.0	1419.0	225.0	120.0	122.0	2.0	0.0	0.0	85497.0	1277906.0
Gmi-CBat_002-Ex1-cssl2.clmp.fp2_r1_screen	26096.0	6342.0	3134.0	2781.0	2943.0	322.0	216.0	302.0	2.0	0.0	0.0	156354.0	1977951.0
Gmi-CBat_002-Ex1-cssl2.clmp.fp2_r2_screen	26552.0	6260.0	3105.0	2739.0	2806.0	305.0	201.0	281.0	4.0	0.0	0.0	154063.0	1980127.0
Gmi-CBat_003-Ex1-cssl.clmp.fp2_r1_screen	25292.0	7243.0	8991.0	2188.0	3240.0	273.0	175.0	388.0	6.0	0.0	0.0	170758.0	1725876.0
Gmi-CBat_003-Ex1-cssl.clmp.fp2_r2_screen	25507.0	7103.0	8854.0	2252.0	3212.0	319.0	183.0	389.0	5.0	0.0	0.0	168980.0	1727626.0
Gmi-CBat_004-Ex1-cssl.clmp.fp2_r1_screen	41719.0	21706.0	4911.0	3734.0	3109.0	519.0	443.0	332.0	18.0	0.0	0.0	237756.0	3449184.0
Gmi-CBat_004-Ex1-cssl.clmp.fp2_r2_screen	41969.0	21402.0	4591.0	3903.0	2864.0	563.0	401.0	375.0	7.0	0.0	0.0	237419.0	3449937.0
Gmi-CBat_005-Ex1-cssl2.clmp.fp2_r1_screen	47940.0	4475.0	4966.0	9843.0	4162.0	583.0	334.0	379.0	12.0	0.0	0.0	269132.0	3059423.0
Gmi-CBat_005-Ex1-cssl2.clmp.fp2_r2_screen	48325.0	4371.0	4952.0	9882.0	4103.0	538.0	361.0	436.0	3.0	0.0	0.0	264774.0	3063504.0
Gmi-CBat_007-Ex1-cssl.clmp.fp2_r1_screen	5018.0	1354.0	660.0	406.0	547.0	57.0	32.0	58.0	0.0	0.0	0.0	31978.0	375532.0
Gmi-CBat_007-Ex1-cssl.clmp.fp2_r2_screen	5061.0	1393.0	644.0	416.0	506.0	76.0	40.0	53.0	1.0	0.0	0.0	31421.0	376031.0
Gmi-CBat_010-Ex1-cssl.clmp.fp2_r1_screen	80872.0	43168.0	1843680.0	17413.0	5497.0	943.0	550.0	556.0	12.0	0.0	0.0	995683.0	4803996.0
Gmi-CBat_010-Ex1-cssl.clmp.fp2_r2_screen	82401.0	43060.0	1843091.0	17001.0	5390.0	875.0	435.0	580.0	11.0	0.0	0.0	993972.0	4805554.0
Gmi-CBat_011-Ex1-cssl.clmp.fp2_r1_screen	23771.0	7237.0	3136.0	2739.0	3820.0	246.0	169.0	376.0	1.0	0.0	0.0	172875.0	1679357.0
Gmi-CBat_011-Ex1-cssl.clmp.fp2_r2_screen	24109.0	7379.0	3044.0	2836.0	3713.0	272.0	140.0	397.0	1.0	0.0	0.0	168881.0	1682955.0
Gmi-CBat_012-Ex1-cssl2.clmp.fp2_r1_screen	37593.0	14359.0	3887.0	3498.0	2387.0	351.0	246.0	263.0	2.0	0.0	0.0	170630.0	2381304.0
Gmi-CBat_012-Ex1-cssl2.clmp.fp2_r2_screen	37361.0	14063.0	3884.0	3817.0	2303.0	338.0	230.0	317.0	6.0	0.0	0.0	167759.0	2384442.0
Gmi-CBat_013-Ex1-cssl2.clmp.fp2_r1_screen	51006.0	1912.0	5856.0	4103.0	3882.0	806.0	389.0	327.0	6.0	0.0	0.0	248821.0	3860855.0
Gmi-CBat_013-Ex1-cssl2.clmp.fp2_r2_screen	51751.0	1949.0	5739.0	4124.0	3708.0	725.0	407.0	324.0	15.0	0.0	0.0	246695.0	3862526.0
Gmi-CBat_015-Ex1-cssl.clmp.fp2_r1_screen	32524.0	1250.0	4844.0	2686.0	2639.0	454.0	243.0	217.0	10.0	0.0	0.0	163483.0	2693451.0
Gmi-CBat_015-Ex1-cssl.clmp.fp2_r2_screen	32891.0	1245.0	4598.0	2760.0	2886.0	483.0	217.0	251.0	11.0	0.0	0.0	162718.0	2693741.0
Gmi-CBat_018-Ex1-cssl2.clmp.fp2_r1_screen	85558.0	3898.0	10113.0	7305.0	5629.0	1210.0	583.0	528.0	15.0	0.0	0.0	356480.0	5517482.0
Gmi-CBat_018-Ex1-cssl2.clmp.fp2_r2_screen	85737.0	3773.0	9486.0	7300.0	5456.0	1208.0	617.0	528.0	25.0	0.0	0.0	359585.0	5515086.0
Gmi-CBat_019-Ex1-cssl.clmp.fp2_r1_screen	71801.0	2935.0	8230.0	5745.0	5681.0	1019.0	691.0	544.0	18.0	0.0	0.0	490895.0	6569060.0
Gmi-CBat_019-Ex1-cssl.clmp.fp2_r2_screen	72223.0	2930.0	7952.0	5838.0	5527.0	1003.0	661.0	569.0	11.0	0.0	0.0	492276.0	6567629.0
Gmi-CBat_020-Ex1-cssl.clmp.fp2_r1_screen	50124.0	4614.0	10664.0	4137.0	4196.0	747.0	355.0	449.0	18.0	0.0	0.0	267617.0	4116379.0
Gmi-CBat_020-Ex1-cssl.clmp.fp2_r2_screen	50169.0	4691.0	10456.0	4469.0	4192.0	726.0	378.0	397.0	13.0	0.0	0.0	266092.0	4117717.0
Gmi-CBat_021-Ex1-cssl2.clmp.fp2_r1_screen	31907.0	1957.0	4153.0	2615.0	3104.0	480.0	270.0	319.0	7.0	0.0	1.0	172041.0	2749683.0
Gmi-CBat_021-Ex1-cssl2.clmp.fp2_r2_screen	32032.0	1928.0	3999.0	2794.0	3051.0	498.0	246.0	281.0	8.0	0.0	0.0	169941.0	2751759.0
Gmi-CBat_022-Ex1-cssl2.clmp.fp2_r1_screen	21478.0	4589.0	2695.0	1726.0	1949.0	385.0	191.0	178.0	4.0	0.0	0.0	111398.0	1852540.0
Gmi-CBat_022-Ex1-cssl2.clmp.fp2_r2_screen	21634.0	4606.0	2715.0	1756.0	1911.0	305.0	185.0	203.0	9.0	0.0	0.0	110470.0	1853339.0
Gmi-CBat_023-Ex1-cssl.clmp.fp2_r1_screen	29602.0	15066.0	3980.0	2355.0	1986.0	506.0	255.0	169.0	8.0	0.0	0.0	121987.0	2270726.0
Gmi-CBat_023-Ex1-cssl.clmp.fp2_r2_screen	29536.0	14805.0	3955.0	2272.0	1834.0	429.0	218.0	147.0	4.0	0.0	0.0	122469.0	2270971.0
Gmi-CBat_024-Ex1-cssl.clmp.fp2_r1_screen	31900.0	3121.0	3516.0	2881.0	2369.0	403.0	253.0	199.0	1.0	0.0	0.0	155024.0	2524293.0
Gmi-CBat_024-Ex1-cssl.clmp.fp2_r2_screen	32151.0	3034.0	3379.0	2946.0	2308.0	410.0	254.0	239.0	12.0	0.0	0.0	153299.0	2525928.0
Gmi-CBat_025-Ex1-cssl.clmp.fp2_r1_screen	35072.0	2117.0	5122.0	2843.0	3015.0	496.0	281.0	259.0	9.0	0.0	0.0	181021.0	2622732.0
Gmi-CBat_025-Ex1-cssl.clmp.fp2_r2_screen	35239.0	2128.0	4861.0	2931.0	2949.0	521.0	254.0	301.0	7.0	0.0	0.0	180188.0	2623588.0
Gmi-CBat_027-Ex1-cssl.clmp.fp2_r1_screen	54738.0	2003.0	6809.0	4234.0	4149.0	837.0	452.0	368.0	11.0	0.0	0.0	266457.0	4002945.0
Gmi-CBat_027-Ex1-cssl.clmp.fp2_r2_screen	55143.0	1958.0	6756.0	4415.0	4138.0	799.0	451.0	386.0	10.0	0.0	0.0	265567.0	4003380.0
Gmi-CBat_030-Ex1-cssl.clmp.fp2_r1_screen	38010.0	1583.0	4334.0	3014.0	2722.0	521.0	279.0	212.0	12.0	0.0	0.0	186295.0	2632049.0
Gmi-CBat_030-Ex1-cssl.clmp.fp2_r2_screen	37979.0	1667.0	4164.0	3136.0	2755.0	504.0	317.0	252.0	12.0	0.0	0.0	186770.0	2631475.0
Gmi-CBat_031-Ex1-cssl.clmp.fp2_r1_screen	65240.0	2320.0	9187.0	5229.0	4984.0	966.0	830.0	630.0	18.0	0.0	0.0	441554.0	5461793.0
Gmi-CBat_031-Ex1-cssl.clmp.fp2_r2_screen	65961.0	2321.0	8906.0	5369.0	4860.0	988.0	758.0	615.0	17.0	0.0	0.0	438766.0	5464190.0
Gmi-CBat_034-Ex1-cssl.clmp.fp2_r1_screen	36407.0	1551.0	4222.0	2932.0	2724.0	488.0	530.0	406.0	8.0	0.0	0.0	252264.0	3481798.0
Gmi-CBat_034-Ex1-cssl.clmp.fp2_r2_screen	36226.0	1637.0	4112.0	2848.0	2694.0	515.0	497.0	417.0	13.0	0.0	0.0	250681.0	3483690.0
Gmi-CBat_035-Ex1-cssl2.clmp.fp2_r1_screen	66636.0	4853.0	9231.0	5384.0	5501.0	935.0	532.0	527.0	15.0	0.0	0.0	359505.0	4979962.0
Gmi-CBat_035-Ex1-cssl2.clmp.fp2_r2_screen	66497.0	4942.0	9164.0	5302.0	5304.0	904.0	477.0	586.0	15.0	0.0	0.0	358299.0	4981591.0
Gmi-CBat_036-Ex1-cssl2.clmp.fp2_r1_screen	22030.0	2752.0	3340.0	2055.0	1844.0	300.0	130.0	171.0	5.0	0.0	0.0	108658.0	1868447.0
Gmi-CBat_036-Ex1-cssl2.clmp.fp2_r2_screen	22278.0	2663.0	3227.0	2121.0	1708.0	344.0	138.0	162.0	1.0	0.0	0.0	108241.0	1868849.0
Gmi-CBat_037-Ex1-cssl2.clmp.fp2_r1_screen	35758.0	2593.0	4561.0	2788.0	2750.0	602.0	283.0	252.0	9.0	0.0	0.0	177473.0	2900603.0
Gmi-CBat_037-Ex1-cssl2.clmp.fp2_r2_screen	35682.0	2515.0	4553.0	2893.0	2779.0	541.0	296.0	262.0	2.0	0.0	0.0	177546.0	2900603.0
Gmi-CBat_039-Ex1-cssl.clmp.fp2_r1_screen	121966.0	6555.0	15147.0	9497.0	8734.0	1961.0	1087.0	783.0	53.0	0.0	0.0	521391.0	8843672.0
Gmi-CBat_039-Ex1-cssl.clmp.fp2_r2_screen	121968.0	6451.0	14353.0	9431.0	8268.0	1858.0	1057.0	827.0	14.0	0.0	0.0	518182.0	8848437.0
Gmi-CBat_040-Ex1-cssl2.clmp.fp2_r1_screen	39582.0	1035.0	4402.0	3333.0	2851.0	549.0	299.0	274.0	5.0	0.0	0.0	196702.0	2972594.0
Gmi-CBat_040-Ex1-cssl2.clmp.fp2_r2_screen	39470.0	1082.0	4208.0	3540.0	2929.0	486.0	250.0	285.0	9.0	0.0	0.0	195485.0	2973882.0
Gmi-CBat_042-Ex1-cssl2.clmp.fp2_r1_screen	25950.0	3986.0	3916.0	2223.0	2561.0	420.0	206.0	258.0	4.0	0.0	0.0	138500.0	2244058.0
Gmi-CBat_042-Ex1-cssl2.clmp.fp2_r2_screen	25928.0	3851.0	3919.0	2221.0	2416.0	386.0	229.0	232.0	10.0	0.0	0.0	137378.0	2245512.0
Gmi-CBat_043-Ex1-cssl.clmp.fp2_r1_screen	67548.0	2633.0	7615.0	5392.0	4546.0	1077.0	482.0	392.0	19.0	0.0	0.0	314348.0	4919416.0
Gmi-CBat_043-Ex1-cssl.clmp.fp2_r2_screen	67611.0	2565.0	7353.0	5429.0	4400.0	950.0	525.0	390.0	19.0	0.0	0.0	313213.0	4921013.0
Gmi-CBat_044-Ex1-cssl.clmp.fp2_r1_screen	88667.0	4950.0	10129.0	7124.0	6655.0	1303.0	1056.0	765.0	28.0	0.0	0.0	533059.0	7836330.0
Gmi-CBat_044-Ex1-cssl.clmp.fp2_r2_screen	89577.0	4975.0	9975.0	7124.0	5979.0	1253.0	984.0	738.0	22.0	0.0	0.0	529713.0	7839726.0
Gmi-CBat_046-Ex1-cssl.clmp.fp2_r1_screen	115680.0	6980.0	15670.0	9504.0	9781.0	1821.0	1104.0	944.0	34.0	0.0	0.0	586421.0	8878043.0
Gmi-CBat_046-Ex1-cssl.clmp.fp2_r2_screen	116046.0	6777.0	15396.0	9871.0	9713.0	1810.0	1072.0	942.0	12.0	0.0	0.0	589188.0	8875155.0
Gmi-CBat_047-Ex1-cssl2.clmp.fp2_r1_screen	58308.0	2015.0	6740.0	4454.0	3632.0	818.0	585.0	357.0	15.0	0.0	0.0	370871.0	5661269.0
Gmi-CBat_047-Ex1-cssl2.clmp.fp2_r2_screen	58575.0	2047.0	6389.0	4457.0	3478.0	732.0	657.0	415.0	24.0	0.0	0.0	370410.0	5661880.0
Gmi-CBat_048-Ex1-cssl.clmp.fp2_r1_screen	78762.0	8546.0	9079.0	6764.0	6636.0	1179.0	656.0	633.0	21.0	0.0	0.0	380355.0	5847527.0
Gmi-CBat_048-Ex1-cssl.clmp.fp2_r2_screen	78874.0	8162.0	8699.0	6997.0	6264.0	1111.0	632.0	664.0	17.0	0.0	0.0	373603.0	5855135.0
Gmi-CBat_049-Ex1-cssl.clmp.fp2_r1_screen	65291.0	3192.0	7891.0	5206.0	5054.0	995.0	636.0	459.0	10.0	0.0	0.0	420853.0	6538635.0
Gmi-CBat_049-Ex1-cssl.clmp.fp2_r2_screen	65905.0	3151.0	7721.0	5203.0	4715.0	902.0	666.0	492.0	16.0	0.0	0.0	420816.0	6538635.0
Gmi-CBat_050-Ex1-cssl.clmp.fp2_r1_screen	47272.0	2080.0	5521.0	3699.0	3658.0	710.0	490.0	327.0	8.0	0.0	0.0	309216.0	4192269.0
Gmi-CBat_050-Ex1-cssl.clmp.fp2_r2_screen	47730.0	2154.0	5244.0	3721.0	3567.0	735.0	446.0	377.0	15.0	0.0	0.0	308536.0	4192725.0
Gmi-CBat_051-Ex1-cssl2.clmp.fp2_r1_screen	62464.0	3033.0	7103.0	5162.0	4382.0	867.0	436.0	321.0	9.0	0.0	0.0	278450.0	4329827.0
Gmi-CBat_051-Ex1-cssl2.clmp.fp2_r2_screen	62254.0	2974.0	7035.0	5406.0	4192.0	867.0	387.0	438.0	10.0	0.0	0.0	278195.0	4330296.0
Gmi-CBat_052-Ex1-cssl.clmp.fp2_r1_screen	22012.0	4786.0	3019.0	1840.0	2011.0	347.0	219.0	151.0	5.0	0.0	0.0	115599.0	1743805.0
Gmi-CBat_052-Ex1-cssl.clmp.fp2_r2_screen	22282.0	4627.0	2792.0	1794.0	1917.0	342.0	206.0	206.0	4.0	0.0	0.0	114493.0	1745131.0
Gmi-CBat_056-Ex1-cssl.clmp.fp2_r1_screen	43964.0	1244.0	4753.0	3532.0	2746.0	624.0	303.0	198.0	12.0	0.0	0.0	191902.0	3022084.0
Gmi-CBat_056-Ex1-cssl.clmp.fp2_r2_screen	44391.0	1226.0	4545.0	3617.0	2588.0	589.0	327.0	229.0	11.0	0.0	0.0	191428.0	3022411.0
