Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Hmi-AMac_035-Ex1-10E.clmp.fp2_r2_screen	43059.0	22345.0	4775.0	3965.0	1570.0	560.0	575.0	223.0	16.0	1.0	284588.0	2164000.0
Hmi-AMac_036-Ex1-11E.clmp.fp2_r1_screen	41715.0	38787.0	4510.0	3817.0	1614.0	813.0	729.0	191.0	13.0	0.0	336775.0	2040603.0
Hmi-AMac_036-Ex1-11E.clmp.fp2_r2_screen	43510.0	37684.0	4252.0	3664.0	1614.0	659.0	424.0	98.0	17.0	1.0	339758.0	2037886.0
Hmi-AMac_037-Ex1-12E.clmp.fp2_r1_screen	60207.0	32298.0	6791.0	5800.0	2816.0	1055.0	856.0	232.0	32.0	0.0	395281.0	2717638.0
Hmi-AMac_037-Ex1-12E.clmp.fp2_r2_screen	60782.0	31310.0	7236.0	6694.0	3058.0	931.0	702.0	284.0	4.0	1.0	403713.0	2708291.0
Hmi-AMac_038-Ex1-01F.clmp.fp2_r1_screen	44616.0	5996.0	6184.0	5067.0	2114.0	783.0	532.0	410.0	7.0	0.0	368581.0	2685605.0
Hmi-AMac_038-Ex1-01F.clmp.fp2_r2_screen	47670.0	7038.0	6123.0	4852.0	2059.0	978.0	446.0	313.0	8.0	0.0	377594.0	2672814.0
Hmi-AMac_039-Ex1-02F.clmp.fp2_r1_screen	52211.0	16933.0	7510.0	6093.0	2315.0	697.0	688.0	212.0	9.0	0.0	398937.0	2723940.0
Hmi-AMac_039-Ex1-02F.clmp.fp2_r2_screen	54421.0	16577.0	7193.0	6570.0	1853.0	900.0	633.0	366.0	13.0	0.0	405103.0	2715916.0
Hmi-AMac_040-Ex1-03F.clmp.fp2_r1_screen	49010.0	16935.0	6784.0	7186.0	2159.0	885.0	460.0	215.0	8.0	0.0	422735.0	2652551.0
Hmi-AMac_040-Ex1-03F.clmp.fp2_r2_screen	51346.0	17063.0	5583.0	6896.0	2136.0	576.0	564.0	148.0	11.0	0.0	431846.0	2642759.0
Hmi-AMac_041-Ex1-04F.clmp.fp2_r1_screen	55857.0	15044.0	7118.0	9705.0	2150.0	673.0	738.0	241.0	14.0	0.0	438105.0	2613647.0
Hmi-AMac_041-Ex1-04F.clmp.fp2_r2_screen	54854.0	15171.0	6587.0	9263.0	2089.0	694.0	628.0	253.0	9.0	0.0	445441.0	2608303.0
Hmi-AMac_042-Ex1-05F.clmp.fp2_r1_screen	28216.0	9002.0	2718.0	3526.0	1080.0	333.0	159.0	115.0	49.0	0.0	377356.0	2250146.0
Hmi-AMac_042-Ex1-05F.clmp.fp2_r2_screen	25849.0	8570.0	2745.0	4152.0	1083.0	261.0	151.0	144.0	4.0	0.0	380130.0	2249611.0
Hmi-AMac_043-Ex1-06F.clmp.fp2_r1_screen	60944.0	20076.0	6970.0	10785.0	2287.0	1031.0	782.0	285.0	67.0	0.0	487310.0	3209571.0
Hmi-AMac_043-Ex1-06F.clmp.fp2_r2_screen	65942.0	20256.0	6319.0	10860.0	2335.0	786.0	616.0	228.0	17.0	0.0	511679.0	3181070.0
Hmi-AMac_044-Ex1-07F.clmp.fp2_r1_screen	61668.0	42368.0	8363.0	7576.0	2397.0	1041.0	759.0	280.0	27.0	0.0	474093.0	3194659.0
Hmi-AMac_044-Ex1-07F.clmp.fp2_r2_screen	62166.0	43874.0	8093.0	6468.0	2425.0	869.0	919.0	262.0	4.0	0.0	481837.0	3186314.0
Hmi-AMac_045-Ex1-08F.clmp.fp2_r1_screen	60858.0	32710.0	6821.0	6989.0	2048.0	725.0	606.0	423.0	44.0	0.0	401919.0	2940036.0
Hmi-AMac_045-Ex1-08F.clmp.fp2_r2_screen	57866.0	33901.0	6404.0	7171.0	2405.0	677.0	524.0	316.0	15.0	0.0	406972.0	2936928.0
Hmi-AMac_046-Ex1-09F.clmp.fp2_r1_screen	33897.0	5949.0	3930.0	3943.0	1391.0	439.0	268.0	209.0	9.0	1.0	319066.0	2181706.0
Hmi-AMac_046-Ex1-09F.clmp.fp2_r2_screen	33938.0	5486.0	3699.0	4091.0	1837.0	381.0	280.0	125.0	4.0	0.0	325383.0	2175584.0
Hmi-AMac_047-Ex1-10F.clmp.fp2_r1_screen	59456.0	44020.0	7693.0	7214.0	2657.0	782.0	701.0	193.0	12.0	0.0	436463.0	2856754.0
Hmi-AMac_047-Ex1-10F.clmp.fp2_r2_screen	59952.0	43877.0	7923.0	7165.0	2550.0	1004.0	837.0	655.0	23.0	1.0	443402.0	2848556.0
Hmi-AMac_048-Ex1-11F.clmp.fp2_r1_screen	62554.0	12770.0	7436.0	6965.0	2946.0	1144.0	932.0	264.0	12.0	0.0	533316.0	3412425.0
Hmi-AMac_048-Ex1-11F.clmp.fp2_r2_screen	63002.0	13505.0	6652.0	6781.0	2684.0	948.0	761.0	236.0	19.0	0.0	542641.0	3403535.0
Hmi-AMac_049-Ex1-12F.clmp.fp2_r1_screen	77091.0	62099.0	9436.0	6779.0	2971.0	1172.0	1050.0	261.0	54.0	0.0	667226.0	4000658.0
Hmi-AMac_049-Ex1-12F.clmp.fp2_r2_screen	79441.0	60129.0	9837.0	7070.0	3201.0	1152.0	782.0	316.0	19.0	1.0	685989.0	3980860.0
Hmi-CBas_001-Ex1-01A.clmp.fp2_r1_screen	1524.0	127.0	91.0	271.0	138.0	20.0	32.0	24.0	0.0	0.0	23434.0	94082.0
Hmi-CBas_001-Ex1-01A.clmp.fp2_r2_screen	2346.0	206.0	363.0	165.0	49.0	19.0	114.0	5.0	0.0	0.0	21616.0	94860.0
Hmi-CBas_002-Ex1-09C.clmp.fp2_r1_screen	412.0	18.0	37.0	21.0	46.0	15.0	1.0	0.0	0.0	0.0	3107.0	20208.0
Hmi-CBas_002-Ex1-09C.clmp.fp2_r2_screen	258.0	17.0	33.0	42.0	12.0	6.0	0.0	1.0	0.0	0.0	3304.0	20192.0
Hmi-CBas_003-Ex1-09F.clmp.fp2_r1_screen	275.0	6.0	14.0	7.0	17.0	8.0	0.0	0.0	1.0	0.0	1449.0	11269.0
Hmi-CBas_003-Ex1-09F.clmp.fp2_r2_screen	148.0	12.0	16.0	14.0	15.0	0.0	0.0	2.0	0.0	0.0	1522.0	11317.0
Hmi-CBas_004-Ex1-10B.clmp.fp2_r1_screen	160.0	81.0	11.0	7.0	6.0	0.0	0.0	1.0	0.0	0.0	1377.0	12718.0
Hmi-CBas_004-Ex1-10B.clmp.fp2_r2_screen	128.0	55.0	22.0	8.0	15.0	3.0	1.0	2.0	0.0	0.0	1333.0	12794.0
Hmi-CBas_005-Ex1-10G.clmp.fp2_r1_screen	134.0	21.0	20.0	57.0	3.0	1.0	0.0	1.0	1.0	0.0	890.0	12636.0
Hmi-CBas_005-Ex1-10G.clmp.fp2_r2_screen	198.0	20.0	13.0	29.0	9.0	4.0	0.0	1.0	0.0	0.0	1009.0	12481.0
Hmi-CBas_006-Ex1-03H.clmp.fp2_r1_screen	232.0	57.0	88.0	9.0	1.0	10.0	19.0	0.0	0.0	0.0	2361.0	11274.0
Hmi-CBas_006-Ex1-03H.clmp.fp2_r2_screen	251.0	11.0	9.0	162.0	19.0	4.0	4.0	0.0	0.0	0.0	2511.0	11080.0
Hmi-CBas_007-Ex1-04F.clmp.fp2_r1_screen	193.0	15.0	53.0	36.0	23.0	20.0	8.0	1.0	1.0	0.0	2707.0	19617.0
Hmi-CBas_007-Ex1-04F.clmp.fp2_r2_screen	597.0	16.0	93.0	99.0	24.0	7.0	9.0	3.0	0.0	0.0	2399.0	19427.0
Hmi-CBas_008-Ex1-05C.clmp.fp2_r1_screen	51.0	0.0	0.0	1.0	7.0	1.0	0.0	0.0	0.0	0.0	53.0	2916.0
Hmi-CBas_008-Ex1-05C.clmp.fp2_r2_screen	41.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	264.0	2720.0
Hmi-CBas_009-Ex1-05G.clmp.fp2_r1_screen	94.0	20.0	8.0	8.0	4.0	0.0	0.0	1.0	0.0	0.0	1095.0	9217.0
Hmi-CBas_009-Ex1-05G.clmp.fp2_r2_screen	127.0	5.0	37.0	15.0	3.0	0.0	0.0	0.0	0.0	0.0	1134.0	9126.0
Hmi-CBas_010-Ex1-06E.clmp.fp2_r1_screen	145.0	24.0	13.0	69.0	2.0	0.0	0.0	0.0	0.0	0.0	3688.0	12777.0
Hmi-CBas_010-Ex1-06E.clmp.fp2_r2_screen	111.0	26.0	23.0	10.0	41.0	4.0	0.0	1.0	0.0	0.0	3133.0	13369.0
Hmi-CBas_011-Ex1-12E.clmp.fp2_r1_screen	149.0	9.0	18.0	46.0	15.0	6.0	1.0	0.0	0.0	0.0	1647.0	12831.0
Hmi-CBas_011-Ex1-12E.clmp.fp2_r2_screen	174.0	8.0	18.0	25.0	6.0	3.0	0.0	0.0	0.0	0.0	1708.0	12780.0
Hmi-CBas_012-Ex1-12G.clmp.fp2_r1_screen	112.0	28.0	20.0	24.0	4.0	2.0	0.0	0.0	0.0	0.0	681.0	7084.0
Hmi-CBas_012-Ex1-12G.clmp.fp2_r2_screen	89.0	32.0	15.0	19.0	5.0	16.0	3.0	0.0	0.0	0.0	766.0	7010.0
Hmi-CBas_013-Ex1-01B.clmp.fp2_r1_screen	305.0	78.0	38.0	21.0	9.0	2.0	1.0	0.0	2.0	0.0	2338.0	18713.0
Hmi-CBas_013-Ex1-01B.clmp.fp2_r2_screen	321.0	35.0	9.0	25.0	108.0	5.0	3.0	0.0	0.0	0.0	2770.0	18231.0
Hmi-CBas_014-Ex1-09D.clmp.fp2_r1_screen	132.0	43.0	63.0	8.0	11.0	1.0	1.0	6.0	0.0	0.0	1669.0	9600.0
Hmi-CBas_014-Ex1-09D.clmp.fp2_r2_screen	171.0	20.0	16.0	9.0	8.0	1.0	2.0	0.0	0.0	0.0	1850.0	9457.0
Hmi-CBas_015-Ex1-09G.clmp.fp2_r1_screen	23.0	59.0	7.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	473.0	3671.0
Hmi-CBas_015-Ex1-09G.clmp.fp2_r2_screen	32.0	51.0	11.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	648.0	3486.0
Hmi-CBas_016-Ex1-10C.clmp.fp2_r1_screen	244.0	39.0	36.0	9.0	10.0	1.0	0.0	0.0	0.0	0.0	1748.0	17825.0
Hmi-CBas_016-Ex1-10C.clmp.fp2_r2_screen	302.0	26.0	36.0	10.0	5.0	0.0	0.0	1.0	1.0	0.0	2176.0	17355.0
Hmi-CBas_017-Ex1-10H.clmp.fp2_r1_screen	306.0	10.0	9.0	16.0	7.0	3.0	2.0	0.0	0.0	0.0	924.0	12844.0
Hmi-CBas_017-Ex1-10H.clmp.fp2_r2_screen	172.0	9.0	12.0	29.0	9.0	1.0	2.0	0.0	1.0	0.0	1070.0	12816.0
Hmi-CBas_018-Ex1-11B.clmp.fp2_r1_screen	774.0	131.0	71.0	116.0	218.0	4.0	6.0	14.0	0.0	0.0	10168.0	42496.0
Hmi-CBas_018-Ex1-11B.clmp.fp2_r2_screen	541.0	168.0	28.0	27.0	138.0	27.0	4.0	2.0	0.0	0.0	10491.0	42572.0
Hmi-CBas_019-Ex1-04G.clmp.fp2_r1_screen	208.0	5.0	19.0	5.0	12.0	0.0	0.0	0.0	0.0	0.0	420.0	9273.0
Hmi-CBas_019-Ex1-04G.clmp.fp2_r2_screen	158.0	12.0	14.0	5.0	9.0	0.0	0.0	1.0	0.0	0.0	610.0	9133.0
Hmi-CBas_020-Ex1-11G.clmp.fp2_r1_screen	590.0	58.0	21.0	36.0	4.0	5.0	1.0	0.0	0.0	0.0	3374.0	21024.0
Hmi-CBas_020-Ex1-11G.clmp.fp2_r2_screen	381.0	18.0	42.0	28.0	3.0	15.0	0.0	0.0	0.0	0.0	3278.0	21348.0
Hmi-CBas_021-Ex1-12C.clmp.fp2_r1_screen	348.0	15.0	18.0	12.0	17.0	2.0	3.0	1.0	1.0	0.0	3280.0	17131.0
Hmi-CBas_021-Ex1-12C.clmp.fp2_r2_screen	367.0	15.0	26.0	51.0	45.0	14.0	2.0	2.0	0.0	0.0	3269.0	17037.0
Hmi-CBas_022-Ex1-06F.clmp.fp2_r1_screen	430.0	22.0	16.0	75.0	13.0	63.0	1.0	0.0	0.0	0.0	2135.0	15643.0
Hmi-CBas_022-Ex1-06F.clmp.fp2_r2_screen	191.0	32.0	22.0	47.0	5.0	0.0	6.0	3.0	0.0	0.0	2519.0	15573.0
Hmi-CBas_023-Ex1-12F.clmp.fp2_r1_screen	343.0	26.0	107.0	20.0	26.0	5.0	0.0	1.0	0.0	0.0	3422.0	20798.0
Hmi-CBas_023-Ex1-12F.clmp.fp2_r2_screen	307.0	35.0	40.0	26.0	14.0	24.0	13.0	0.0	0.0	0.0	3078.0	21211.0
Hmi-CBas_024-Ex1-12H.clmp.fp2_r1_screen	93.0	9.0	17.0	4.0	12.0	1.0	0.0	0.0	0.0	0.0	905.0	8399.0
Hmi-CBas_024-Ex1-12H.clmp.fp2_r2_screen	110.0	7.0	49.0	6.0	4.0	1.0	2.0	4.0	0.0	0.0	944.0	8313.0
Hmi-CBas_025-Ex1-01C.clmp.fp2_r1_screen	764.0	19.0	208.0	140.0	82.0	19.0	13.0	0.0	0.0	0.0	8485.0	52678.0
Hmi-CBas_025-Ex1-01C.clmp.fp2_r2_screen	560.0	18.0	40.0	145.0	72.0	5.0	1.0	0.0	0.0	0.0	6742.0	54825.0
Hmi-CBas_026-Ex1-01G.clmp.fp2_r1_screen	539.0	9.0	27.0	15.0	2.0	10.0	2.0	0.0	0.0	0.0	3802.0	14639.0
Hmi-CBas_026-Ex1-01G.clmp.fp2_r2_screen	343.0	6.0	32.0	12.0	8.0	2.0	1.0	1.0	0.0	0.0	3172.0	15468.0
Hmi-CBas_027-Ex1-02D.clmp.fp2_r1_screen	883.0	195.0	65.0	46.0	51.0	9.0	5.0	5.0	0.0	0.0	7998.0	61786.0
Hmi-CBas_027-Ex1-02D.clmp.fp2_r2_screen	1247.0	215.0	63.0	43.0	18.0	7.0	14.0	6.0	0.0	0.0	8582.0	60848.0
Hmi-CBas_028-Ex1-02H.clmp.fp2_r1_screen	344.0	128.0	34.0	26.0	59.0	8.0	6.0	5.0	0.0	0.0	2670.0	22003.0
Hmi-CBas_028-Ex1-02H.clmp.fp2_r2_screen	349.0	276.0	34.0	13.0	16.0	3.0	6.0	8.0	0.0	0.0	2630.0	21948.0
Hmi-CBas_029-Ex1-03C.clmp.fp2_r1_screen	5.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	1108.0
Hmi-CBas_029-Ex1-03C.clmp.fp2_r2_screen	4.0	6.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	50.0	1101.0
Hmi-CBas_030-Ex1-04A.clmp.fp2_r1_screen	1032.0	25.0	124.0	111.0	151.0	21.0	47.0	1.0	4.0	0.0	16426.0	70354.0
Hmi-CBas_030-Ex1-04A.clmp.fp2_r2_screen	1042.0	29.0	40.0	119.0	65.0	32.0	5.0	4.0	0.0	0.0	15582.0	71378.0
Hmi-CBas_031-Ex1-04H.clmp.fp2_r1_screen	298.0	25.0	58.0	18.0	7.0	0.0	10.0	0.0	0.0	0.0	2400.0	10528.0
Hmi-CBas_031-Ex1-04H.clmp.fp2_r2_screen	221.0	82.0	28.0	19.0	7.0	5.0	1.0	1.0	1.0	0.0	2132.0	10847.0
Hmi-CBas_032-Ex1-05D.clmp.fp2_r1_screen	86.0	34.0	0.0	7.0	0.0	4.0	2.0	1.0	0.0	0.0	1543.0	8946.0
Hmi-CBas_032-Ex1-05D.clmp.fp2_r2_screen	89.0	39.0	5.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	985.0	9499.0
Hmi-CBas_033-Ex1-05H.clmp.fp2_r1_screen	145.0	14.0	28.0	9.0	13.0	3.0	1.0	0.0	0.0	0.0	1030.0	5756.0
Hmi-CBas_033-Ex1-05H.clmp.fp2_r2_screen	186.0	6.0	58.0	4.0	5.0	0.0	2.0	0.0	0.0	0.0	878.0	5860.0
Hmi-CBas_034-Ex1-06G.clmp.fp2_r1_screen	75.0	4.0	13.0	28.0	17.0	1.0	0.0	0.0	0.0	0.0	1228.0	8643.0
Hmi-CBas_034-Ex1-06G.clmp.fp2_r2_screen	119.0	13.0	12.0	5.0	1.0	4.0	0.0	0.0	0.0	0.0	1236.0	8619.0
Hmi-CBas_035-Ex1-07E.clmp.fp2_r1_screen	218.0	9.0	10.0	6.0	7.0	45.0	1.0	2.0	0.0	0.0	1696.0	11475.0
Hmi-CBas_035-Ex1-07E.clmp.fp2_r2_screen	189.0	4.0	29.0	7.0	6.0	1.0	1.0	2.0	0.0	0.0	1686.0	11544.0
Hmi-CBas_036-Ex1-08C.clmp.fp2_r1_screen	1292.0	127.0	72.0	358.0	56.0	7.0	3.0	2.0	20.0	0.0	7796.0	67693.0
Hmi-CBas_036-Ex1-08C.clmp.fp2_r2_screen	1512.0	126.0	82.0	96.0	21.0	13.0	21.0	1.0	0.0	0.0	8140.0	67414.0
Hmi-CBas_037-Ex1-09A.clmp.fp2_r1_screen	274.0	14.0	26.0	62.0	17.0	0.0	3.0	8.0	2.0	0.0	2302.0	15595.0
Hmi-CBas_037-Ex1-09A.clmp.fp2_r2_screen	396.0	107.0	53.0	10.0	14.0	5.0	0.0	0.0	0.0	0.0	1863.0	15855.0
Hmi-CBas_038-Ex1-01H.clmp.fp2_r1_screen	112.0	15.0	16.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	836.0	8487.0
Hmi-CBas_038-Ex1-01H.clmp.fp2_r2_screen	100.0	25.0	0.0	8.0	11.0	0.0	1.0	1.0	0.0	0.0	668.0	8656.0
Hmi-CBas_039-Ex1-09H.clmp.fp2_r1_screen	1313.0	35.0	177.0	150.0	100.0	8.0	8.0	2.0	0.0	0.0	15952.0	86758.0
Hmi-CBas_039-Ex1-09H.clmp.fp2_r2_screen	1400.0	647.0	241.0	95.0	59.0	9.0	32.0	8.0	0.0	0.0	19800.0	82212.0
Hmi-CBas_040-Ex1-03A.clmp.fp2_r1_screen	625.0	37.0	290.0	71.0	6.0	2.0	0.0	1.0	0.0	0.0	2632.0	21272.0
Hmi-CBas_040-Ex1-03A.clmp.fp2_r2_screen	203.0	33.0	35.0	37.0	7.0	9.0	4.0	2.0	0.0	0.0	2785.0	21821.0
Hmi-CBas_041-Ex1-03D.clmp.fp2_r1_screen	108.0	32.0	14.0	14.0	11.0	2.0	0.0	3.0	0.0	0.0	912.0	9987.0
Hmi-CBas_041-Ex1-03D.clmp.fp2_r2_screen	83.0	31.0	4.0	22.0	51.0	1.0	0.0	2.0	0.0	0.0	991.0	9898.0
Hmi-CBas_043-Ex1-05A.clmp.fp2_r1_screen	577.0	76.0	80.0	21.0	57.0	3.0	2.0	18.0	0.0	0.0	5445.0	26646.0
Hmi-CBas_043-Ex1-05A.clmp.fp2_r2_screen	329.0	75.0	64.0	99.0	32.0	3.0	4.0	2.0	0.0	0.0	5477.0	26840.0
Hmi-CBas_044-Ex1-05E.clmp.fp2_r1_screen	115.0	22.0	27.0	10.0	25.0	4.0	4.0	2.0	0.0	0.0	1868.0	10575.0
Hmi-CBas_044-Ex1-05E.clmp.fp2_r2_screen	93.0	12.0	41.0	8.0	52.0	3.0	2.0	1.0	0.0	0.0	1942.0	10498.0
Hmi-CBas_045-Ex1-06A.clmp.fp2_r1_screen	173.0	17.0	5.0	20.0	13.0	1.0	0.0	0.0	0.0	0.0	3352.0	13461.0
Hmi-CBas_045-Ex1-06A.clmp.fp2_r2_screen	187.0	32.0	3.0	32.0	1.0	2.0	0.0	16.0	0.0	0.0	2565.0	14204.0
Hmi-CBas_046-Ex1-06H.clmp.fp2_r1_screen	318.0	94.0	79.0	49.0	2.0	1.0	0.0	1.0	0.0	0.0	2766.0	22304.0
Hmi-CBas_046-Ex1-06H.clmp.fp2_r2_screen	463.0	27.0	42.0	32.0	7.0	1.0	1.0	13.0	0.0	0.0	3177.0	21851.0
Hmi-CBas_047-Ex1-07F.clmp.fp2_r1_screen	218.0	26.0	28.0	27.0	5.0	13.0	1.0	0.0	0.0	0.0	2341.0	16292.0
Hmi-CBas_047-Ex1-07F.clmp.fp2_r2_screen	167.0	21.0	12.0	43.0	4.0	8.0	1.0	0.0	0.0	0.0	2210.0	16485.0
Hmi-CBas_048-Ex1-08D.clmp.fp2_r1_screen	236.0	111.0	30.0	15.0	21.0	2.0	3.0	1.0	0.0	0.0	1039.0	24848.0
Hmi-CBas_048-Ex1-08D.clmp.fp2_r2_screen	204.0	103.0	29.0	14.0	10.0	3.0	4.0	0.0	0.0	0.0	1033.0	24906.0
Hmi-CPar_001-Ex1-01D.clmp.fp2_r1_screen	165.0	21.0	28.0	20.0	8.0	2.0	1.0	1.0	0.0	0.0	1181.0	12183.0
Hmi-CPar_001-Ex1-01D.clmp.fp2_r2_screen	160.0	18.0	31.0	14.0	4.0	4.0	2.0	0.0	0.0	0.0	1292.0	12085.0
Hmi-CPar_002-Ex1-02A.clmp.fp2_r1_screen	27071.0	38603.0	1855.0	1579.0	1476.0	237.0	224.0	1010.0	36.0	0.0	465482.0	1693017.0
Hmi-CPar_002-Ex1-02A.clmp.fp2_r2_screen	26923.0	37061.0	2030.0	2361.0	930.0	367.0	107.0	875.0	2.0	0.0	468032.0	1691902.0
Hmi-CPar_003-Ex1-02E.clmp.fp2_r1_screen	168.0	149.0	22.0	28.0	6.0	1.0	2.0	4.0	0.0	0.0	1292.0	13348.0
Hmi-CPar_003-Ex1-02E.clmp.fp2_r2_screen	146.0	155.0	15.0	8.0	7.0	11.0	1.0	4.0	0.0	0.0	1186.0	13487.0
Hmi-CPar_004-Ex1-10D.clmp.fp2_r1_screen	469.0	54.0	24.0	44.0	16.0	7.0	4.0	1.0	0.0	0.0	6410.0	33297.0
Hmi-CPar_004-Ex1-10D.clmp.fp2_r2_screen	493.0	46.0	56.0	24.0	16.0	7.0	0.0	5.0	0.0	0.0	6798.0	32881.0
Hmi-CPar_005-Ex1-03E.clmp.fp2_r1_screen	321.0	35.0	14.0	31.0	6.0	2.0	1.0	0.0	0.0	0.0	1535.0	13034.0
Hmi-CPar_005-Ex1-03E.clmp.fp2_r2_screen	198.0	29.0	17.0	34.0	6.0	4.0	0.0	1.0	0.0	0.0	1467.0	13223.0
Hmi-CPar_006-Ex1-04C.clmp.fp2_r1_screen	1131.0	33.0	108.0	95.0	132.0	5.0	12.0	7.0	1.0	0.0	17971.0	82200.0
Hmi-CPar_006-Ex1-04C.clmp.fp2_r2_screen	1498.0	57.0	107.0	131.0	64.0	9.0	16.0	11.0	0.0	0.0	18253.0	81549.0
Hmi-CPar_007-Ex1-11D.clmp.fp2_r1_screen	296.0	16.0	33.0	22.0	6.0	0.0	2.0	0.0	0.0	0.0	1816.0	12740.0
Hmi-CPar_007-Ex1-11D.clmp.fp2_r2_screen	160.0	24.0	24.0	12.0	12.0	1.0	7.0	3.0	0.0	0.0	1861.0	12827.0
Hmi-CPar_008-Ex1-11H.clmp.fp2_r1_screen	356.0	16.0	29.0	14.0	17.0	3.0	0.0	4.0	0.0	0.0	2515.0	16544.0
Hmi-CPar_008-Ex1-11H.clmp.fp2_r2_screen	167.0	17.0	72.0	14.0	17.0	2.0	0.0	0.0	0.0	0.0	2359.0	16850.0
Hmi-CPar_009-Ex1-06B.clmp.fp2_r1_screen	671.0	38.0	123.0	183.0	39.0	11.0	5.0	1.0	0.0	0.0	5247.0	37832.0
Hmi-CPar_009-Ex1-06B.clmp.fp2_r2_screen	700.0	81.0	222.0	133.0	21.0	8.0	5.0	5.0	0.0	0.0	6737.0	36238.0
Hmi-CPar_010-Ex1-07A.clmp.fp2_r1_screen	1548.0	109.0	251.0	124.0	80.0	30.0	6.0	19.0	0.0	0.0	23364.0	117657.0
Hmi-CPar_010-Ex1-07A.clmp.fp2_r2_screen	1818.0	52.0	293.0	391.0	80.0	66.0	14.0	16.0	0.0	0.0	24176.0	116282.0
Hmi-CPar_011-Ex1-07G.clmp.fp2_r1_screen	165.0	28.0	36.0	49.0	2.0	4.0	0.0	0.0	0.0	0.0	1392.0	10892.0
Hmi-CPar_011-Ex1-07G.clmp.fp2_r2_screen	275.0	31.0	19.0	23.0	17.0	0.0	1.0	0.0	0.0	0.0	1277.0	10925.0
Hmi-CPar_012-Ex1-08E.clmp.fp2_r1_screen	428.0	138.0	59.0	22.0	20.0	2.0	13.0	2.0	0.0	0.0	2180.0	31345.0
Hmi-CPar_012-Ex1-08E.clmp.fp2_r2_screen	368.0	147.0	50.0	32.0	17.0	3.0	3.0	2.0	0.0	0.0	2252.0	31335.0
Hmi-CPar_013-Ex1-09B.clmp.fp2_r1_screen	180.0	12.0	25.0	10.0	2.0	1.0	2.0	1.0	0.0	0.0	2300.0	11254.0
Hmi-CPar_013-Ex1-09B.clmp.fp2_r2_screen	180.0	53.0	18.0	20.0	1.0	2.0	2.0	0.0	0.0	0.0	2435.0	11076.0
Hmi-CPar_014-Ex1-02B.clmp.fp2_r1_screen	388.0	398.0	28.0	40.0	14.0	4.0	0.0	8.0	0.0	0.0	2711.0	24434.0
Hmi-CPar_014-Ex1-02B.clmp.fp2_r2_screen	422.0	324.0	14.0	36.0	9.0	7.0	1.0	7.0	0.0	0.0	2751.0	24454.0
Hmi-CPar_015-Ex1-02F.clmp.fp2_r1_screen	481.0	160.0	70.0	33.0	15.0	4.0	3.0	8.0	0.0	0.0	8492.0	44886.0
Hmi-CPar_015-Ex1-02F.clmp.fp2_r2_screen	714.0	179.0	50.0	25.0	13.0	7.0	23.0	7.0	0.0	0.0	11502.0	41632.0
Hmi-CPar_016-Ex1-10E.clmp.fp2_r1_screen	198.0	29.0	19.0	15.0	5.0	6.0	0.0	0.0	0.0	0.0	964.0	13779.0
Hmi-CPar_016-Ex1-10E.clmp.fp2_r2_screen	163.0	25.0	25.0	3.0	20.0	5.0	3.0	0.0	0.0	0.0	1001.0	13770.0
Hmi-CPar_017-Ex1-03F.clmp.fp2_r1_screen	6427.0	223.0	961.0	589.0	320.0	51.0	78.0	117.0	0.0	0.0	43384.0	262005.0
Hmi-CPar_017-Ex1-03F.clmp.fp2_r2_screen	5354.0	145.0	517.0	407.0	384.0	200.0	120.0	200.0	1.0	0.0	55158.0	251669.0
Hmi-CPar_018-Ex1-04D.clmp.fp2_r1_screen	152.0	17.0	7.0	69.0	2.0	5.0	0.0	1.0	0.0	0.0	1704.0	8971.0
Hmi-CPar_018-Ex1-04D.clmp.fp2_r2_screen	130.0	20.0	9.0	37.0	10.0	0.0	0.0	1.0	0.0	0.0	1670.0	9051.0
Hmi-CPar_019-Ex1-11E.clmp.fp2_r1_screen	354.0	31.0	20.0	4.0	7.0	1.0	2.0	1.0	0.0	0.0	1273.0	10466.0
Hmi-CPar_019-Ex1-11E.clmp.fp2_r2_screen	136.0	24.0	40.0	10.0	13.0	0.0	6.0	1.0	0.0	0.0	1187.0	10742.0
Hmi-CPar_020-Ex1-12A.clmp.fp2_r1_screen	1257.0	25.0	39.0	24.0	20.0	8.0	7.0	1.0	9.0	0.0	16521.0	51889.0
Hmi-CPar_020-Ex1-12A.clmp.fp2_r2_screen	986.0	49.0	93.0	74.0	23.0	34.0	16.0	3.0	0.0	0.0	17436.0	51086.0
Hmi-CPar_021-Ex1-12D.clmp.fp2_r1_screen	342.0	43.0	17.0	20.0	7.0	2.0	1.0	0.0	0.0	0.0	2734.0	16207.0
Hmi-CPar_021-Ex1-12D.clmp.fp2_r2_screen	277.0	35.0	52.0	20.0	5.0	3.0	1.0	1.0	1.0	0.0	2678.0	16300.0
